family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f039	421	421	196.0000	20.0008	9.7996	4125.6261	6.0000	9.1996	10.3996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	89.0000	20.0008	4.4498	1873.3711	8.0000	3.5499	5.1998	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	231.0000	20.0008	11.5495	4862.3451	5.0000	10.9495	11.9995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	206.0000	20.0008	10.2996	4336.1173	28.0000	7.9997	12.2995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	984.0000	20.0008	49.1979	20712.3272	15.0000	47.8980	50.6479	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	619.0000	20.0008	30.9487	13029.4009	31.0000	27.6988	34.5985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	1252.0000	20.0008	62.5974	26353.4895	13.0000	60.9974	63.6973	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	732.0000	20.0008	36.5985	15407.9507	45.0000	33.2986	41.4983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	1045.0000	20.0008	52.2478	21996.3231	18.0000	50.9479	53.7977	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	822.0000	20.0008	41.0983	17302.3709	45.0000	37.1984	44.9481	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	2867.0000	20.0008	143.3440	60347.8069	20.0000	141.8440	145.7939	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	1841.0000	20.0008	92.0461	38751.4170	59.0000	86.8963	98.5958	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	2490.0000	20.0008	124.4948	52412.2913	24.0000	121.5449	126.6447	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	1838.0000	20.0008	91.8961	38688.2697	77.0000	83.7965	99.1958	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	3144.0000	20.0008	157.1934	66178.4112	27.0000	154.5935	159.6433	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	1918.0000	20.0008	95.8960	40372.1987	58.0000	90.2462	100.5458	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	62655.0000	20.0008	3132.6180	535677.6765	320.0000	3106.5691	3173.6163	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
