scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
clean_60	clean_60_s3102	3102	heldout	trf	1	500000	0	0.6124551671091467	38.21875	0.570437	0.028406999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.32142857142857145	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9996429846483399	0.9998214604534904	126045	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0596a3cfd937ce32263590f26e49a20e3e23b3361a5f07da50fde2caf9f99fd6	bd57af9f22cd8c25491325d80c367ee4b8fbbf8a77914d876f0875fa31112b89
clean_60	clean_60_s3102	3102	heldout	tidehunter	1	500000	0	0.20094291702844203	56.71875	0.116378	0.07454	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998015873015873	0.9992940093920548	0.9995477339088485	126064	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bc4bc21b3f97f0057d73b77b4ebf0340dd0c4f3952990ef5d3ea68f1eec0ca28	1f43c5c6258db5f8fd46fe7e340baa0ef8a9ab4f3a30b7449f9726c9bb53b4d3
clean_60	clean_60_s3102	3102	heldout	trf	2	500000	0	0.5980880418792367	38.25	0.558869	0.029619	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.32142857142857145	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9996429846483399	0.9998214604534904	126045	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0596a3cfd937ce32263590f26e49a20e3e23b3361a5f07da50fde2caf9f99fd6	bd57af9f22cd8c25491325d80c367ee4b8fbbf8a77914d876f0875fa31112b89
clean_60	clean_60_s3102	3102	heldout	tidehunter	2	500000	0	0.20323020801879466	62.21875	0.11543199999999999	0.077693	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998015873015873	0.9992940093920548	0.9995477339088485	126064	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bc4bc21b3f97f0057d73b77b4ebf0340dd0c4f3952990ef5d3ea68f1eec0ca28	1f43c5c6258db5f8fd46fe7e340baa0ef8a9ab4f3a30b7449f9726c9bb53b4d3
clean_60	clean_60_s3102	3102	heldout	tandemx	2	500000	0	0.5618052908685058	27.96875	0.499926	0.020464	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.9428571428571428	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9989534773094852	0.999476464708962	126132	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	5b01387f1a2175ac7c78a55aafebd3fdd402cc134ba9b169c66c384fea29be66	22c8e833a2347cefa01c00f01babfcfc475f9ade18dcdca287df947fa2509d3a
clean_60	clean_60_s3102	3102	heldout	tandemx	3	500000	0	0.5727989580482244	28.078125	0.505069	0.020158	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.9428571428571428	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9989534773094852	0.999476464708962	126132	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	5b01387f1a2175ac7c78a55aafebd3fdd402cc134ba9b169c66c384fea29be66	22c8e833a2347cefa01c00f01babfcfc475f9ade18dcdca287df947fa2509d3a
clean_60	clean_60_s3102	3102	heldout	trf	3	500000	0	0.607944583054632	38.234375	0.5630809999999999	0.027773	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.32142857142857145	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9996429846483399	0.9998214604534904	126045	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0596a3cfd937ce32263590f26e49a20e3e23b3361a5f07da50fde2caf9f99fd6	bd57af9f22cd8c25491325d80c367ee4b8fbbf8a77914d876f0875fa31112b89
clean_60	clean_60_s3102	3102	heldout	tidehunter	3	500000	0	0.21244216687045991	53.109375	0.117271	0.08418199999999999	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998015873015873	0.9992940093920548	0.9995477339088485	126064	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bc4bc21b3f97f0057d73b77b4ebf0340dd0c4f3952990ef5d3ea68f1eec0ca28	1f43c5c6258db5f8fd46fe7e340baa0ef8a9ab4f3a30b7449f9726c9bb53b4d3
clean_60	clean_60_s3103	3103	heldout	trf	1	500000	0	0.6679637499619275	38.296875	0.629859	0.028735999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.39285714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9995636825195351	0.9997817936561465	126055	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1b02c6910f369dbd895f429b6565cec8b4c7a2be7686fcbe53f32db992a28e0a	ccadeb735d5c11fb05ee184114ea5458194dd60de27a18a4f89b2e30c54c840a
clean_60	clean_60_s3103	3103	heldout	tidehunter	1	500000	0	0.19941195892170072	53.890625	0.11570899999999999	0.073975	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4714285714285714	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997936507936508	0.9996825749519894	0.9997381097875515	126014	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d4bf624051b1ff0ff5ca5a99f862d94af6887e05d30799f0acfdbe9e019c6ba5	faf85089fdaed91072763f00f62bdd1eb0a686068a34f195c25c3aa06b799a1e
clean_60	clean_60_s3103	3103	heldout	tandemx	1	500000	0	0.5821007078047842	28.875	0.520647	0.018646	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9990722900164133	0.9995359297469032	126117	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	40dce5f3bfd1a2c292fe2916ec4dd49e0a40238ac8ef455ff0eea851005add84	c1f9ce20b21b723dde1bee7c1a76d25b949b26863314672b1eafa98d04860408
clean_60	clean_60_s3103	3103	heldout	tandemx	2	500000	0	0.5693498330656439	28.6875	0.5166189999999999	0.018881	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9990722900164133	0.9995359297469032	126117	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	40dce5f3bfd1a2c292fe2916ec4dd49e0a40238ac8ef455ff0eea851005add84	c1f9ce20b21b723dde1bee7c1a76d25b949b26863314672b1eafa98d04860408
clean_60	clean_60_s3103	3103	heldout	trf	2	500000	0	0.6975771670695394	38.265625	0.634485	0.028765	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.39285714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9995636825195351	0.9997817936561465	126055	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1b02c6910f369dbd895f429b6565cec8b4c7a2be7686fcbe53f32db992a28e0a	ccadeb735d5c11fb05ee184114ea5458194dd60de27a18a4f89b2e30c54c840a
clean_60	clean_60_s3103	3103	heldout	tidehunter	2	500000	0	0.2154107498936355	64.828125	0.116478	0.08040699999999999	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4714285714285714	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997936507936508	0.9996825749519894	0.9997381097875515	126014	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d4bf624051b1ff0ff5ca5a99f862d94af6887e05d30799f0acfdbe9e019c6ba5	faf85089fdaed91072763f00f62bdd1eb0a686068a34f195c25c3aa06b799a1e
clean_60	clean_60_s3103	3103	heldout	tidehunter	3	500000	0	0.22929845796898007	60.421875	0.11588	0.07897	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4714285714285714	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997936507936508	0.9996825749519894	0.9997381097875515	126014	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d4bf624051b1ff0ff5ca5a99f862d94af6887e05d30799f0acfdbe9e019c6ba5	faf85089fdaed91072763f00f62bdd1eb0a686068a34f195c25c3aa06b799a1e
clean_60	clean_60_s3103	3103	heldout	trf	3	500000	0	0.6792722919490188	38.3125	0.633375	0.028357999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.39285714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9995636825195351	0.9997817936561465	126055	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1b02c6910f369dbd895f429b6565cec8b4c7a2be7686fcbe53f32db992a28e0a	ccadeb735d5c11fb05ee184114ea5458194dd60de27a18a4f89b2e30c54c840a
clean_60	clean_60_s3103	3103	heldout	tandemx	3	500000	0	0.5896537080407143	28.984375	0.518324	0.018463999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.8357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9990722900164133	0.9995359297469032	126117	126000	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	40dce5f3bfd1a2c292fe2916ec4dd49e0a40238ac8ef455ff0eea851005add84	c1f9ce20b21b723dde1bee7c1a76d25b949b26863314672b1eafa98d04860408
clean_171	clean_171_s3101	3101	heldout	tandemx	1	500000	0	1.0648797079920769	29.859375	0.99696	0.024123	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.8214285714285714	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9982278744918169	0.9991131514424331	143895	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	87824c77e0d726e4d523fbc32d910a84474e7742af3f5af0e3924c454692a712	e11b29bf7d09c5524f152b80c25f28ba34ee3bab81e36a1983a4a3028f0edeec
clean_171	clean_171_s3101	3101	heldout	trf	1	500000	0	0.9903591659385711	38.25	0.939457	0.029785	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5142857142857142	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999498997995992	0.9997494362315209	143712	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	5bbe29a381df7a7748dcf3f5ba396070dc157b926e70f20b762520b85dfca141	08dbed584f7dac9b6919b57e57d29ec170ce6749786f995a2e5b2efc11a7bd7b
clean_171	clean_171_s3101	3101	heldout	tidehunter	1	500000	0	0.2810542918741703	63.1875	0.17226999999999998	0.077499	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.1714285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998050682261208	0.9990538998803462	0.9994293429092377	143748	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	4474d5655d2ac2343161af90e782aa97aa8fd5c91d6ab6795d8ba814bc8b365a	3994fe2a3124b31d0b53a9349a03ef4c762a657b382f484e0216bce13b6d18e0
