family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	normalization_method	raw_median_kmer_depth	kmer_survival_probability	single_copy_control_kmer_count	single_copy_control_mean_depth	single_copy_control_median_depth	single_copy_control_depth_mad	single_copy_control_zero_fraction	quality_window_count	confidence	warning
TXF000356	59	40	1388.6285	107.0000	12.9778	765.6924	270.1571	2.6987	32.0467	explicit_haploid_depth	1321.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000357	87	45	324.8192	107.0000	3.0357	264.1054	5.2560	0.0000	3.0848	explicit_haploid_depth	309.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000358	93	88	127.1946	107.0000	1.1887	110.5523	5.7816	0.0000	2.3313	explicit_haploid_depth	121.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000359	48	45	87.2492	107.0000	0.8154	39.1398	6.3072	0.0000	0.8744	explicit_haploid_depth	83.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000360	96	96	116.6826	107.0000	1.0905	104.6872	5.2560	1.0463	2.1908	explicit_haploid_depth	111.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000361	86	86	105.1195	107.0000	0.9824	84.4886	3.1536	0.0000	2.0336	explicit_haploid_depth	100.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000362	42	42	0.0000	107.0000	0.0000	0.0000	0.0000	0.0000	0.8341	explicit_haploid_depth	0.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000363	75	75	107.2219	107.0000	1.0021	75.1555	1.0512	0.9922	2.0061	explicit_haploid_depth	102.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000364	59	59	338.4848	107.0000	3.1634	186.6411	12.6143	1.1003	3.2734	explicit_haploid_depth	322.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000365	38	38	255.4404	107.0000	2.3873	90.7171	3.1536	0.0000	2.4168	explicit_haploid_depth	243.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000366	45	37	529.8022	107.0000	4.9514	222.8140	344.7919	2.6820	12.6104	explicit_haploid_depth	504.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000367	55	55	204.9830	107.0000	1.9157	105.3651	1.0512	0.9431	1.9354	explicit_haploid_depth	195.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000368	32	23	446.7578	107.0000	4.1753	133.6098	214.4438	0.0020	8.5943	explicit_haploid_depth	425.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000369	51	51	1.0512	107.0000	0.0098	0.5010	1.0512	0.0000	0.9726	explicit_haploid_depth	1.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000370	39	39	120.8874	107.0000	1.1298	44.0618	120.8874	0.0000	2.3126	explicit_haploid_depth	115.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000371	48	48	226.5325	107.0000	2.1171	101.6221	108.7987	1.1003	9.9313	explicit_haploid_depth	215.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000372	71	71	236.5189	107.0000	2.2105	156.9424	5.2560	1.1003	2.2596	explicit_haploid_depth	225.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000373	70	70	99.8635	107.0000	0.9333	65.3313	4.2048	0.0000	1.8961	explicit_haploid_depth	95.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000374	47	22	416.2732	107.0000	3.8904	182.8490	3.1536	3.8521	6.3170	explicit_haploid_depth	396.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000375	42	42	0.0000	107.0000	0.0000	0.0000	0.0000	0.0000	1.1494	explicit_haploid_depth	0.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000376	34	34	373.1742	107.0000	3.4876	118.5787	25.2287	3.1457	3.7332	explicit_haploid_depth	355.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000377	55	43	218.6485	107.0000	2.0434	112.3894	64.1229	1.4442	3.9277	explicit_haploid_depth	208.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000378	33	0	0.0000	107.0000	0.0000	0.0000	0.0000	0.0000	0.0000	explicit_haploid_depth	0.0000	0.95129835	0	NA	NA	NA	NA	18620038709	low	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;no_diagnostic_kmers
TXF000379	62	62	104.0683	107.0000	0.9726	60.3013	4.2048	0.0000	1.7910	explicit_haploid_depth	99.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000380	42	42	106.1707	107.0000	0.9922	41.6745	0.5256	0.9922	2.0130	explicit_haploid_depth	101.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000381	43	43	118.7850	107.0000	1.1101	47.7360	116.6826	0.0000	2.2301	explicit_haploid_depth	113.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000382	39	39	178.7031	107.0000	1.6701	65.1348	90.4028	0.8252	13.7657	explicit_haploid_depth	170.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000383	50	50	100.3891	107.0000	0.9382	46.9108	99.3379	0.0000	1.8666	explicit_haploid_depth	95.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000384	49	49	112.4779	107.0000	1.0512	51.5086	2.1024	0.0000	1.0807	explicit_haploid_depth	107.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000385	51	46	65.1741	107.0000	0.6091	31.0643	65.1741	0.0000	3.5564	explicit_haploid_depth	62.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000386	54	54	113.5291	107.0000	1.0610	57.2950	1.0512	1.0414	2.0827	explicit_haploid_depth	108.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000387	40	40	95.6587	107.0000	0.8940	35.7603	3.1536	0.0000	0.9245	explicit_haploid_depth	91.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000388	55	55	115.6314	107.0000	1.0807	59.4367	113.5291	0.0000	2.1515	explicit_haploid_depth	110.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000389	45	45	112.4779	107.0000	1.0512	47.3038	110.3755	0.0000	2.0827	explicit_haploid_depth	107.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000390	53	53	232.3141	107.0000	2.1712	115.0715	11.5631	1.1200	2.2891	explicit_haploid_depth	221.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000391	41	41	107.2219	107.0000	1.0021	41.0850	1.0512	0.9922	2.0041	explicit_haploid_depth	102.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000392	50	50	106.1707	107.0000	0.9922	49.6125	1.5768	0.0000	1.0217	explicit_haploid_depth	101.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000393	33	30	162.4096	107.0000	1.5178	50.0889	63.0717	1.2349	16.8093	explicit_haploid_depth	154.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000394	33	33	515.0855	107.0000	4.8139	158.8582	12.6143	4.0279	5.8061	explicit_haploid_depth	490.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000395	37	37	283.8226	107.0000	2.6525	98.1443	4.2048	1.3066	2.6860	explicit_haploid_depth	270.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000396	50	50	222.8533	107.0000	2.0827	104.1371	11.0375	0.0000	2.1721	explicit_haploid_depth	212.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000397	42	42	134.5530	107.0000	1.2575	52.8152	134.0274	0.0000	2.4904	explicit_haploid_depth	128.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000398	47	47	93.5563	107.0000	0.8744	41.0948	1.0512	0.0000	1.2438	explicit_haploid_depth	89.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000399	38	38	175.5496	107.0000	1.6407	62.3447	3.1536	0.8056	1.6701	explicit_haploid_depth	167.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000400	31	31	297.4882	107.0000	2.7803	86.1882	3.1536	1.0021	4.4995	explicit_haploid_depth	283.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000401	42	42	216.5462	107.0000	2.0238	84.9994	10.5119	1.0315	2.1122	explicit_haploid_depth	206.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000402	531	55	13417.4521	107.0000	125.3967	66585.6736	8191.9621	48.6870	531.4508	explicit_haploid_depth	12764.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000403	982	332	5243.3603	107.0000	49.0034	48121.3069	1860.0894	1.7114	216.1355	explicit_haploid_depth	4988.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000404	924	33	101252.1471	107.0000	946.2817	874364.3354	17994.3549	783.3092	2959.7189	explicit_haploid_depth	96321.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000405	150	116	95.6587	107.0000	0.8940	134.1010	95.6587	0.0000	5.4623	explicit_haploid_depth	91.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000406	642	83	3939.8786	107.0000	36.8213	23639.2716	3939.8786	0.0000	1330.0485	explicit_haploid_depth	3748.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000407	638	626	562.3893	107.0000	5.2560	3353.3118	135.6041	3.1438	9.0432	explicit_haploid_depth	535.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000408	478	127	114.5802	107.0000	1.0708	511.8632	114.5802	0.0000	16.7798	explicit_haploid_depth	109.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000409	520	42	5337.9679	107.0000	49.8876	25941.5261	4756.6571	6.0213	332.3682	explicit_haploid_depth	5078.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000410	325	139	230.2117	107.0000	2.1515	699.2411	22.0751	2.0415	6.3465	explicit_haploid_depth	219.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000411	213	204	469.8841	107.0000	4.3914	935.3768	26.2799	3.2420	5.5016	explicit_haploid_depth	447.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000412	518	518	194.4711	107.0000	1.8175	941.4580	106.1707	0.8154	3.7136	explicit_haploid_depth	185.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000413	117	117	363.7134	107.0000	3.3992	397.7054	79.8908	0.0491	4.2637	explicit_haploid_depth	346.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000414	472	457	167.1400	107.0000	1.5621	737.2904	78.8396	0.7565	2.4855	explicit_haploid_depth	159.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000415	228	210	111.4267	107.0000	1.0414	237.4325	94.0819	0.9824	2.8785	explicit_haploid_depth	106.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000416	159	159	115.6314	107.0000	1.0807	171.8262	115.6314	0.0000	2.1613	explicit_haploid_depth	110.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000417	154	154	358.4575	107.0000	3.3501	515.9108	15.2423	1.5945	4.2117	explicit_haploid_depth	341.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000418	360	140	201.8294	107.0000	1.8863	679.0523	98.8123	0.0000	34.8545	explicit_haploid_depth	192.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000419	117	117	109.3243	107.0000	1.0217	119.5415	106.1707	0.0000	2.0729	explicit_haploid_depth	104.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000420	178	105	124.0410	107.0000	1.1593	206.3486	124.0410	0.0000	62.8831	explicit_haploid_depth	118.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000421	290	290	456.7442	107.0000	4.2686	1237.9048	114.0547	2.0926	6.3759	explicit_haploid_depth	434.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000422	185	98	110.3755	107.0000	1.0315	190.8361	96.7099	0.0000	4.6213	explicit_haploid_depth	105.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000423	284	284	313.2561	107.0000	2.9276	831.4461	100.9147	0.9235	3.8708	explicit_haploid_depth	298.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000424	161	159	87.2492	107.0000	0.8154	131.2815	85.1468	0.0000	2.3971	explicit_haploid_depth	83.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000425	175	114	213.9182	107.0000	1.9992	349.8662	114.0547	0.8842	4.0967	explicit_haploid_depth	203.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000426	275	265	109.3243	107.0000	1.0217	280.9736	2.1024	0.9333	1.0571	explicit_haploid_depth	104.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000427	177	162	3.1536	107.0000	0.0295	5.2167	3.1536	0.0000	2.0621	explicit_haploid_depth	3.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000428	240	240	121.9386	107.0000	1.1396	273.5072	2.1024	1.1101	2.2704	explicit_haploid_depth	116.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000429	242	74	88.3004	107.0000	0.8252	199.7074	2.6280	0.0000	1.6996	explicit_haploid_depth	84.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000430	241	241	100.9147	107.0000	0.9431	227.2939	3.1536	0.8744	1.9256	explicit_haploid_depth	96.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000431	244	244	223.9045	107.0000	2.0926	510.5860	71.4813	1.0247	3.0553	explicit_haploid_depth	213.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000432	48	48	285.9250	107.0000	2.6722	128.2654	4.2048	2.6329	5.3149	explicit_haploid_depth	272.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000433	242	108	94.6075	107.0000	0.8842	213.9722	5.2560	0.8351	4.5722	explicit_haploid_depth	90.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000434	185	21	35076.2725	107.0000	327.8156	60645.8917	541.3654	316.6946	333.3270	explicit_haploid_depth	33368.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000435	33	33	0.0000	107.0000	0.0000	0.0000	0.0000	0.0000	1.8666	explicit_haploid_depth	0.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000436	226	226	239.6724	107.0000	2.2399	506.2240	117.7338	1.1298	3.4090	explicit_haploid_depth	228.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000437	227	184	235.4677	107.0000	2.2006	499.5436	4.7304	1.1298	5.3807	explicit_haploid_depth	224.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000438	104	104	173.4472	107.0000	1.6210	168.5842	8.4096	0.0000	1.6868	explicit_haploid_depth	165.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000439	125	98	271.2083	107.0000	2.5347	316.8321	90.4028	0.7761	8.4322	explicit_haploid_depth	258.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000440	209	209	131.3994	107.0000	1.2280	256.6586	3.1536	1.1494	1.2673	explicit_haploid_depth	125.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000441	78	78	299.0650	107.0000	2.7950	218.0100	99.3379	0.9628	3.7853	explicit_haploid_depth	284.5000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000442	195	91	200.7782	107.0000	1.8764	365.9043	81.9932	0.0000	2.1613	explicit_haploid_depth	191.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000443	187	185	109.3243	107.0000	1.0217	191.0620	2.1024	0.9628	1.0414	explicit_haploid_depth	104.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000444	119	79	201.8294	107.0000	1.8863	224.4645	96.7099	0.0000	3.9906	explicit_haploid_depth	192.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000445	128	97	125.0922	107.0000	1.1691	149.6430	5.2560	1.0571	2.3421	explicit_haploid_depth	119.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000446	99	99	362.6623	107.0000	3.3894	335.5473	110.3755	2.2105	7.7415	explicit_haploid_depth	345.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000447	166	157	87.2492	107.0000	0.8154	135.3585	2.1024	0.0059	0.8351	explicit_haploid_depth	83.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000448	165	165	87.2492	107.0000	0.8154	134.5431	2.1024	0.7859	1.6308	explicit_haploid_depth	83.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000449	111	90	105.1195	107.0000	0.9824	109.0492	105.1195	0.0000	7.5735	explicit_haploid_depth	100.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000450	160	108	224.9557	107.0000	2.1024	336.3824	110.3755	0.0560	12.5515	explicit_haploid_depth	214.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000451	134	42	454.1162	107.0000	4.2441	568.7063	152.4233	2.8205	10.8381	explicit_haploid_depth	432.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000452	156	156	98.8123	107.0000	0.9235	144.0628	3.1536	0.8351	4.1655	explicit_haploid_depth	94.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
TXF000453	39	39	387.8909	107.0000	3.6251	141.3808	185.0103	1.7664	7.1344	explicit_haploid_depth	369.0000	0.95129835	0	NA	NA	NA	NA	18620038709	medium	independent_base_error_survival_approximation;phred_scores_treated_as_calibrated_probabilities;genome_background_uniqueness_not_verified
