family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f031	171	171	3436.0000	20.0013	171.7888	29375.8835	14.0000	170.8389	173.5887	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	2437.0000	20.0013	121.8421	20834.9907	104.0000	113.8926	135.1412	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	3879.0000	20.0013	193.9373	33163.2864	10.0000	192.9874	194.8873	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	2649.0000	20.0013	132.4414	22647.4725	98.0000	123.7419	142.6407	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	4210.0000	20.0013	210.4863	35993.1518	13.0000	209.4863	211.7862	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	1814.0000	20.0013	90.6941	15508.6882	47.0000	86.5944	94.7438	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	445.0000	20.0013	22.2485	9366.6389	4.0000	21.8486	22.5485	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	222.0000	20.0013	11.0993	4672.7951	16.0000	9.7994	12.7492	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	359.0000	20.0013	17.9488	7556.4570	3.0000	17.5989	18.1988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	239.0000	20.0013	11.9492	5030.6218	26.0000	9.3494	13.8991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	205.0000	20.0013	10.2493	4314.9685	4.0000	9.7994	10.4993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	295.0000	20.0013	14.7490	6209.3449	30.0000	11.1493	17.3989	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	1481.0000	20.0013	74.0452	31173.0163	7.0000	73.3452	74.7951	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	1189.0000	20.0013	59.4461	25026.8173	53.0000	55.0464	64.8458	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	1333.0000	20.0013	66.6457	28057.8195	8.0000	65.9457	67.2456	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	1031.0000	20.0013	51.5466	21701.1342	45.0000	46.6470	55.5964	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	770.0000	20.0013	38.4975	16207.4426	5.0000	38.0475	38.8975	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	1045.0000	20.0013	52.2466	21995.8150	66.0000	46.4970	58.5962	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	3756.0000	20.0013	187.7877	79058.6422	10.0000	186.7378	188.5877	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	2571.0000	20.0013	128.5416	54116.0195	92.0000	121.0921	137.8410	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	4150.0000	20.0013	207.4865	87351.8012	11.0000	205.7866	208.5864	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	2347.0000	20.0013	117.3423	49401.1271	84.0000	109.4429	124.5419	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	3740.0000	20.0013	186.9878	78721.8642	11.0000	185.9879	188.1377	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	2629.0000	20.0013	131.4414	55336.8398	95.0000	122.0420	140.9408	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	89102.0000	20.0013	4454.8094	761772.4020	422.0000	4422.3615	4538.1039	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
