family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	43092	41058.0	0.04720133667502088	0
truth_f2	45144	43068.0	0.045986177565124936	0
truth_f3	55404	52835.0	0.04636849324958487	0
