seed	condition_id	coverage	error_model	method	family_id	period	unit_substitution_rate	truth_copies	estimated_copy_number	signed_relative_error	absolute_relative_error	sampling_oracle_copy_estimate	estimator_minus_sampling_oracle	interval_low	interval_high	interval_contains_truth	interval_relative_width	normalization_method	kmer_survival_probability	control_mean_depth	control_zero_fraction
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f006	61	0.02	20.0	11.0362	-0.44819000000000003	0.44819000000000003	16.697540138615295	-0.2830670069307648	9.8099	12.8755	False	0.15328	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f007	61	0	80.0	83.3844	0.042304999999999995	0.042304999999999995	80.11409598020879	0.04087880024739014	82.1582	85.5303	False	0.04215125000000004	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f008	61	0.02	80.0	63.458	-0.20677500000000001	0.20677500000000001	99.19184702411265	-0.44667308780140813	57.0202	69.8958	False	0.1609449999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f009	61	0	80.0	66.217	-0.1722875	0.1722875	66.8786807947405	-0.008271009934256312	61.9252	68.363	False	0.08047250000000003	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f010	61	0.02	80.0	64.3777	-0.19527874999999995	0.19527874999999995	101.93269594535403	-0.46943744931692527	59.7793	72.0417	False	0.15328000000000008	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f011	61	0	80.0	31.2692	-0.609135	0.609135	31.647625163568314	-0.004730314544603908	28.2036	32.802	False	0.057479999999999976	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f012	61	0.02	80.0	64.3777	-0.19527874999999995	0.19527874999999995	101.77204810188414	-0.4674293512735517	62.2318	68.6695	False	0.08047125	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f013	61	0	200.0	133.0472	-0.334764	0.334764	128.84940604510498	0.020988969774475095	124.7701	136.1128	False	0.056713499999999965	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f014	61	0.02	200.0	94.114	-0.52943	0.52943	141.41928016476945	-0.2365264008238472	87.9828	99.9387	False	0.0597795	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f015	61	0	200.0	145.0031	-0.2749845000000001	0.2749845000000001	142.62905678192024	0.011870216090398742	141.0178	147.7621	False	0.03372150000000005	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f016	61	0.02	200.0	166.7689	-0.16615549999999998	0.16615549999999998	253.97768347106046	-0.4360439173553023	157.572	179.3378	False	0.10882899999999993	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f017	61	0	200.0	172.5935	-0.13703249999999997	0.13703249999999997	170.30966377000757	0.011419181149962156	169.2213	178.1116	False	0.044451499999999984	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f018	61	0.02	200.0	120.7848	-0.396076	0.396076	175.8438180511744	-0.27529509025587195	116.1864	127.2226	False	0.055180999999999966	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f019	171	0	20.0	14.4083	-0.279585	0.279585	14.663606915736278	-0.012765345786813853	12.8755	16.5543	False	0.18394000000000005	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f020	171	0.02	20.0	17.7805	-0.110975	0.110975	29.3704865588519	-0.5794993279425951	13.1821	22.0723	True	0.4445099999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f021	171	0	20.0	13.1821	-0.340895	0.340895	12.994683078700414	0.009370846064979333	11.9559	14.4083	False	0.12262000000000003	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f022	171	0.02	20.0	20.8461	0.042304999999999995	0.042304999999999995	31.309572558715576	-0.5231736279357788	17.4739	27.897	True	0.5211549999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f023	171	0	20.0	38.6266	0.9313300000000002	0.9313300000000002	37.7209534098933	0.045282329505335284	36.4807	41.6922	False	0.26057500000000006	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f024	171	0.02	20.0	13.4887	-0.325565	0.325565	20.705415284430934	-0.36083576422154673	11.6493	15.9411	False	0.21459	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f025	171	0	80.0	103.6174	0.2952175	0.2952175	101.2067226080838	0.030133467398952618	100.5518	106.3765	False	0.07280874999999991	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f026	171	0.02	80.0	47.8234	-0.4022075	0.4022075	68.11010336191846	-0.2535837920239808	45.0644	50.889	False	0.07280750000000005	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f027	171	0	80.0	74.1876	-0.07265499999999996	0.07265499999999996	74.42324342661334	-0.002945542832666703	70.5089	78.786	False	0.10346375000000005	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f028	171	0.02	80.0	39.2397	-0.50950375	0.50950375	55.097877285631824	-0.1982272160703978	34.6413	43.225	False	0.10729625000000001	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f029	171	0	80.0	63.1514	-0.21060749999999998	0.21060749999999998	62.46476673867241	0.008582915766594913	60.0858	66.8302	False	0.08430500000000007	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f030	171	0.02	80.0	34.6413	-0.56698375	0.56698375	51.838388334111876	-0.21496360417639843	29.7364	39.2397	False	0.11879124999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f031	171	0	200.0	210.607	0.053035	0.053035	208.36753859693113	0.011197307015344365	206.9283	213.6726	False	0.033721499999999904	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f032	171	0.02	200.0	155.4261	-0.22286950000000005	0.22286950000000005	236.34160254791982	-0.40457751273959913	141.0178	165.2361	False	0.12109149999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f033	171	0	200.0	280.5028	0.40251399999999987	0.40251399999999987	274.66369600843433	0.029195519957828254	275.9044	286.0208	False	0.050581999999999995	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f034	171	0.02	200.0	118.0258	-0.409871	0.409871	174.90017733511033	-0.28437188667555163	107.9093	125.6898	False	0.08890250000000002	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f035	171	0	200.0	267.3207	0.33660349999999994	0.33660349999999994	263.4256517547008	0.019475241226495826	259.0435	274.6781	False	0.07817299999999988	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f036	171	0.02	200.0	179.0313	-0.10484350000000006	0.10484350000000006	270.60190730063783	-0.4578530365031892	168.6082	192.2134	False	0.11802599999999998	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f037	421	0	20.0	30.656	0.5327999999999999	0.5327999999999999	29.879766862650673	0.03881165686746631	28.2036	33.4151	False	0.26057500000000006	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f038	421	0.02	20.0	18.3936	-0.08032000000000003	0.08032000000000003	25.127506326975674	-0.3366953163487837	15.6346	21.7658	True	0.3065599999999999	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f039	421	0	20.0	2.1459	-0.892705	0.892705	2.1960916089989513	-0.002509580449947557	1.8394	2.759	False	0.04598	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f040	421	0.02	20.0	3.9853	-0.8007350000000001	0.8007350000000001	5.733684992562696	-0.08741924962813481	2.759	5.2115	False	0.12262500000000001	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f041	421	0	20.0	22.992	0.14960000000000004	0.14960000000000004	23.182708782688042	-0.009535439134402069	20.8461	25.4445	False	0.22992000000000007	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f042	421	0.02	20.0	12.8755	-0.35622499999999996	0.35622499999999996	19.846055643685528	-0.3485277821842764	9.8099	15.9411	False	0.30656	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f043	421	0	80.0	57.6334	-0.27958249999999996	0.27958249999999996	57.410480511695496	0.002786493603806317	53.9546	61.3121	False	0.09196875000000002	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f044	421	0.02	80.0	41.9988	-0.47501499999999997	0.47501499999999997	61.519067214319755	-0.24400334017899689	37.0938	46.5972	False	0.1187925	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f045	421	0	80.0	70.5089	-0.11863875000000004	0.11863875000000004	68.9932842543348	0.018945196820815014	67.7498	73.2679	False	0.06897625000000004	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f046	421	0.02	80.0	45.9841	-0.42519875	0.42519875	70.00178576545414	-0.30022107206817683	40.7725	53.3415	False	0.15711250000000004	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f047	421	0	80.0	84.9172	0.06146499999999992	0.06146499999999992	83.57784072837455	0.016741990895318005	80.9319	88.9025	False	0.09963250000000005	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f048	421	0.02	80.0	77.2532	-0.034334999999999914	0.034334999999999914	116.04037853589377	-0.484839731698672	69.5892	86.7566	True	0.21459250000000002	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f049	421	0	200.0	265.1747	0.32587349999999987	0.32587349999999987	257.748854411318	0.03712922794340983	259.0435	271.3059	False	0.06131200000000007	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f050	421	0.02	200.0	155.7327	-0.22133650000000002	0.22133650000000002	232.5838202372493	-0.3842556011862466	147.4555	166.4623	False	0.095034	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f051	421	0	200.0	178.1116	-0.10944199999999996	0.10944199999999996	176.04123056908423	0.010351847154578877	171.6738	185.469	False	0.06897599999999997	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f052	421	0.02	200.0	156.6524	-0.216738	0.216738	230.9724979924463	-0.37160048996223155	140.7112	170.141	False	0.147149	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f053	421	0	200.0	190.374	-0.04813000000000003	0.04813000000000003	186.64260985483583	0.01865695072582085	183.9362	198.3446	False	0.072042	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	f054	421	0.02	200.0	130.9013	-0.34549350000000006	0.34549350000000006	199.01397342246716	-0.3405633671123358	122.9307	141.0178	False	0.09043549999999996	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_006	5	iid_high_indel	empirical_controls_plus_oracle_error	megabase_171	171	0.01	6000.0	4553.3415	-0.24110974999999993	0.24110974999999993	5562.795650069709	-0.16824235834495144	4519.9264	4614.347	False	0.01573676666666658	empirical_single_copy_kmers_mean	0.65425581	4.9858	0.050000
6301	condition_007	20	error_free	baseline_total_bases	f001	61	0	20.0	18.9992	-0.050040000000000084	0.050040000000000084	18.999239555436795	-1.977771839811737e-06	18.0493	18.9992	False	0.047494999999999975	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f002	61	0.02	20.0	16.8993	-0.15503499999999998	0.15503499999999998	26.02272893207777	-0.4561714466038884	14.2994	18.2493	False	0.19749500000000006	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f003	61	0	20.0	23.2991	0.16495499999999996	0.16495499999999996	23.362999322181636	-0.003194966109081854	22.1991	23.3491	False	0.057499999999999926	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f004	61	0.02	20.0	10.1496	-0.49252	0.49252	14.595317461762855	-0.2222858730881428	7.3497	10.2496	False	0.14499499999999993	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f005	61	0	20.0	20.8492	0.042459999999999984	0.042459999999999984	20.9327687233089	-0.004178436165445021	19.7992	20.9492	True	0.05750000000000011	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f006	61	0.02	20.0	13.0495	-0.347525	0.347525	20.22296106778654	-0.3586730533893269	11.8995	14.1994	False	0.11499500000000004	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f007	61	0	80.0	99.096	0.23870000000000005	0.23870000000000005	99.23947056314152	-0.001793382039268998	97.8461	99.246	False	0.01749874999999985	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f008	61	0.02	80.0	47.2981	-0.40877375000000005	0.40877375000000005	77.30510258458054	-0.3750875323072568	42.6983	52.6979	False	0.12499499999999993	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f009	61	0	80.0	84.1966	0.052457500000000046	0.052457500000000046	84.31137953539475	-0.001434744192434323	83.0967	84.2466	False	0.014373750000000029	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f010	61	0.02	80.0	36.2985	-0.5462687500000001	0.5462687500000001	57.87637202279995	-0.2697234002849994	32.7487	40.6484	False	0.09874625000000004	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f011	61	0	80.0	52.1979	-0.34752625000000004	0.34752625000000004	52.33315126725987	-0.0016906408407484363	51.4979	52.2479	False	0.009375	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f012	61	0.02	80.0	50.898	-0.36377499999999996	0.36377499999999996	80.01892838993217	-0.3640116048741521	46.3481	53.9978	False	0.09562124999999995	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f013	61	0	200.0	152.0939	-0.23953050000000004	0.23953050000000004	152.3160346982522	-0.001110673491261025	150.994	152.1939	False	0.005999500000000069	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f014	61	0.02	200.0	112.3455	-0.4382725	0.4382725	174.25777943073894	-0.3095613971536947	107.6957	123.895	False	0.08099649999999997	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f015	61	0	200.0	214.7914	0.07395700000000005	0.07395700000000005	215.32334889607517	-0.0026597444803758206	213.7914	215.1414	False	0.006749999999999971	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f016	61	0.02	200.0	111.3455	-0.4432725	0.4432725	173.22421424180857	-0.3093935712090428	106.2457	115.2454	False	0.044998500000000025	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f017	61	0	200.0	221.8911	0.10945549999999997	0.10945549999999997	222.1607801459222	-0.0013484007296109724	220.8412	221.9911	False	0.0057495000000000115	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f018	61	0.02	200.0	102.3959	-0.4880205	0.4880205	149.53991630419418	-0.2357200815209709	99.196	106.6957	False	0.03749850000000002	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f019	171	0	20.0	18.8492	-0.057540000000000015	0.057540000000000015	18.882577558166567	-0.001668877908328348	17.8493	18.8992	False	0.05249500000000005	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f020	171	0.02	20.0	12.3495	-0.38252499999999995	0.38252499999999995	20.74010554978999	-0.4195302774894995	9.1496	14.6994	False	0.27749000000000007	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f021	171	0	20.0	24.499	0.22494999999999993	0.22494999999999993	24.46276356794667	0.0018118216026664414	23.1991	24.499	False	0.06499499999999987	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f022	171	0.02	20.0	14.6994	-0.26503	0.26503	20.981616351156422	-0.31411081755782105	12.5495	16.7993	False	0.21248999999999993	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f023	171	0	20.0	21.5991	0.079955	0.079955	21.633344651696106	-0.0017122325848053066	20.5492	21.6991	False	0.057495000000000115	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f024	171	0.02	20.0	9.7996	-0.51002	0.51002	14.95378743957001	-0.2577093719785005	8.2997	11.9495	False	0.18249000000000004	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f025	171	0	80.0	105.2958	0.3161975	0.3161975	105.46624654973915	-0.002130581871739423	104.2958	105.4458	False	0.014375000000000072	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f026	171	0.02	80.0	57.9477	-0.27565375000000003	0.27565375000000003	84.6498282648927	-0.3337766033111588	53.4479	62.3475	False	0.111245	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f027	171	0	80.0	70.6472	-0.11691000000000003	0.11691000000000003	70.7462911867128	-0.0012386398339099714	69.4972	70.7972	False	0.016249999999999966	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f028	171	0.02	80.0	35.1486	-0.5606424999999999	0.5606424999999999	51.431274796559606	-0.20353343495699505	31.1988	39.5484	False	0.10437000000000003	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f029	171	0	80.0	87.0465	0.08808124999999993	0.08808124999999993	87.20528153843098	-0.001984769230387329	85.8966	87.1965	False	0.016248749999999923	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f030	171	0.02	80.0	55.7478	-0.30315250000000005	0.30315250000000005	83.07328317897526	-0.34156853973719076	47.5981	62.1975	False	0.18249249999999995	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f031	171	0	200.0	205.3918	0.026958999999999945	0.026958999999999945	205.73357837902245	-0.0017088918951122878	204.7418	205.5918	False	0.004249999999999972	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f032	171	0.02	200.0	170.7932	-0.14603399999999994	0.14603399999999994	265.41101435105116	-0.4730890717552558	155.4438	185.4926	False	0.150244	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f033	171	0	200.0	204.1918	0.020959000000000002	0.020959000000000002	204.4488344792596	-0.0012851723962980087	203.0919	204.4918	False	0.006999500000000012	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f034	171	0.02	200.0	127.5949	-0.3620255	0.3620255	194.6398703579024	-0.335224851789512	119.1452	135.3946	False	0.08124699999999997	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f035	171	0	200.0	204.3918	0.021958999999999947	0.021958999999999947	204.73391078837858	-0.001710553941892954	203.5419	204.7918	False	0.006249499999999983	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f036	171	0.02	200.0	136.8945	-0.3155275	0.3155275	211.54065589226548	-0.37323077946132743	129.9948	147.0941	False	0.0854965	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f037	421	0	20.0	24.149	0.20745000000000005	0.20745000000000005	24.154615159271717	-0.00028075796358582037	24.049	24.199	False	0.007500000000000106	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f038	421	0.02	20.0	20.0992	0.004959999999999987	0.004959999999999987	28.447673733402763	-0.4174236866701381	16.8993	23.799	True	0.344985	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f039	421	0	20.0	14.8994	-0.25503	0.25503	14.914011142713512	-0.0007305571356756247	14.7994	14.9494	False	0.007500000000000018	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f040	421	0.02	20.0	6.7497	-0.662515	0.662515	9.871101346223249	-0.15607006731116244	5.2498	7.7497	False	0.12499500000000001	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f041	421	0	20.0	17.4993	-0.12503499999999992	0.12503499999999992	17.51592600344651	-0.0008313001723253777	17.2493	17.5993	False	0.017499999999999894	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f042	421	0.02	20.0	15.3994	-0.23003	0.23003	23.87683530353871	-0.4238717651769354	11.8995	18.0493	False	0.30748999999999993	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f043	421	0	80.0	73.6471	-0.07941125000000007	0.07941125000000007	73.74977975651417	-0.0012834969564272213	73.2971	73.847	False	0.006873749999999923	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f044	421	0.02	80.0	46.1482	-0.42314749999999995	0.42314749999999995	70.22141741627146	-0.30091521770339325	41.6483	52.0979	False	0.13062000000000004	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f045	421	0	80.0	94.0962	0.17620249999999996	0.17620249999999996	94.23316418458688	-0.001712052307336087	93.8962	94.3462	False	0.005625000000000035	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f046	421	0.02	80.0	55.3978	-0.30752750000000006	0.30752750000000006	84.15637035861606	-0.35948212948270075	49.998	62.3975	False	0.15499375000000004	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f047	421	0	80.0	79.0968	-0.011289999999999977	0.011289999999999977	79.21559424144618	-0.0014849280180772694	78.7468	79.3968	False	0.008125000000000071	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f048	421	0.02	80.0	61.3475	-0.23315625000000004	0.23315625000000004	93.7716624661694	-0.4053020308271176	55.8978	68.0473	False	0.15186875000000014	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f049	421	0	200.0	215.0914	0.07545699999999997	0.07545699999999997	215.61951709723675	-0.002640585486183795	214.7914	215.7914	False	0.005	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f050	421	0.02	200.0	138.7944	-0.306028	0.306028	211.78807900161542	-0.3649683950080771	131.2447	147.1941	False	0.07974699999999998	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f051	421	0	200.0	187.9425	-0.06028750000000002	0.06028750000000002	188.25529168527572	-0.0015639584263786332	187.7425	188.1925	False	0.002249999999999943	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f052	421	0.02	200.0	137.3445	-0.31327749999999993	0.31327749999999993	208.77513546166395	-0.3571531773083197	126.5949	149.694	False	0.11549549999999996	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f053	421	0	200.0	236.3905	0.18195250000000002	0.18195250000000002	236.73126117331427	-0.0017038058665713152	235.7406	236.7905	False	0.005249500000000041	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	f054	421	0.02	200.0	143.8942	-0.2805289999999999	0.2805289999999999	219.74524270141148	-0.3792552135070574	135.7446	150.344	False	0.07299700000000002	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	baseline_total_bases	megabase_171	171	0.01	6000.0	4712.7614	-0.2145397666666666	0.2145397666666666	5854.275331752653	-0.19025232195877545	4683.8125	4750.9598	False	0.011191216666666606	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
6301	condition_007	20	error_free	oracle_error_survival	f001	61	0	20.0	18.9992	-0.050040000000000084	0.050040000000000084	18.999239555436795	-1.977771839811737e-06	18.0493	18.9992	False	0.047494999999999975	total_read_bases_divided_by_genome_size	1.00000000	NA	NA
