seed	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
4101	20	0.01	5000	f1	20	12.5063	-0.37468500000000005	0.37468500000000005	12.1561	13.3567	False	0.060029999999999986	15.895688689348383	-0.20521556553258086	-0.16946943446741916	diagnostic_kmer_10_90_spread_not_sampling_CI
4101	20	0.01	5000	f2	80	79.2898	-0.008877500000000005	0.008877500000000005	77.0887	80.4904	True	0.042521249999999886	97.42641878985572	0.21783023487319647	-0.22670773487319645	diagnostic_kmer_10_90_spread_not_sampling_CI
4101	20	0.01	5000	f3	200	164.2325	-0.17883750000000007	0.17883750000000007	162.2315	165.7332	False	0.017508499999999996	203.2353311689087	0.016176655844543433	-0.19501415584454349	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0	5000	f2	80	116.4735	0.45591875000000004	0.45591875000000004	115.478	117.469	False	0.024887499999999996	116.89265789473683	0.46115822368421033	-0.005239473684210338	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0	5000	f3	200	223.9875	0.11993750000000006	0.11993750000000006	221.001	227.9695	False	0.034842500000000026	225.38971258907364	0.1269485629453682	-0.007011062945368138	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.001	5000	f2	80	114.4825	0.43103125000000003	0.43103125000000003	112.4915	117.469	False	0.0622187499999999	116.89265789473683	0.46115822368421033	-0.030126973684210336	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.001	5000	f3	200	221.001	0.10500500000000003	0.10500500000000003	217.019	222.992	False	0.029864999999999923	225.38971258907364	0.1269485629453682	-0.021943562945368172	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.01	5000	f2	80	92.5815	0.15726875000000007	0.15726875000000007	88.5995	98.5545	False	0.12443749999999998	116.89265789473683	0.46115822368421033	-0.30388947368421027	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	1	0.01	5000	f3	200	182.1765	-0.08911749999999997	0.08911749999999997	171.226	192.1315	False	0.10452749999999994	225.38971258907364	0.1269485629453682	-0.21606606294536818	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0	5000	f1	20	12.006	-0.3997	0.3997	11.4057	12.006	False	0.030015000000000035	12.00603015075377	-0.39969849246231154	-1.5075376884610137e-06	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0	5000	f2	80	89.2448	0.11555999999999997	0.11555999999999997	88.8446	89.645	False	0.010004999999999953	89.64385494725089	0.12054818684063609	-0.0049881868406361106	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0	5000	f3	200	206.7038	0.03351900000000001	0.03351900000000001	205.5032	207.3041	False	0.009004500000000065	207.4604936798004	0.03730246839900204	-0.0037834683990020323	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.001	5000	f1	20	11.8059	-0.40970500000000004	0.40970500000000004	11.4057	11.8059	False	0.020009999999999993	12.00603015075377	-0.39969849246231154	-0.010006507537688503	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.001	5000	f2	80	87.2438	0.09054749999999992	0.09054749999999992	86.6435	88.2443	False	0.020009999999999906	89.64385494725089	0.12054818684063609	-0.03000068684063617	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.001	5000	f3	200	202.7018	0.013508999999999959	0.013508999999999959	201.5012	203.7023	False	0.011005499999999984	207.4604936798004	0.03730246839900204	-0.02379346839900208	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.01	5000	f1	20	9.8049	-0.509755	0.509755	9.2046	10.8054	False	0.08004000000000007	12.00603015075377	-0.39969849246231154	-0.11005650753768847	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.01	5000	f2	80	72.6365	-0.09204375000000002	0.09204375000000002	70.8356	74.2373	False	0.042521250000000066	89.64385494725089	0.12054818684063609	-0.2125919368406361	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	5	0.01	5000	f3	200	168.2845	-0.15857749999999995	0.15857749999999995	163.282	172.0864	False	0.044021999999999936	207.4604936798004	0.03730246839900204	-0.19587996839900199	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0	5000	f1	20	15.1076	-0.24462	0.24462	14.3572	15.2076	False	0.04251999999999993	15.230600543702117	-0.23846997281489415	-0.006150027185105866	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0	5000	f2	80	80.1403	0.001753749999999954	0.001753749999999954	79.59	80.3904	True	0.010004999999999953	80.48603896676364	0.00607548708454555	-0.004321737084545596	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0	5000	f3	200	200.5007	0.002503499999999974	0.002503499999999974	199.9004	201.001	True	0.005503000000000071	201.33247520261642	0.006662376013082109	-0.004158876013082136	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0.001	5000	f1	20	15.0075	-0.24962499999999999	0.24962499999999999	14.1571	15.0576	False	0.04502500000000005	15.230600543702117	-0.23846997281489415	-0.011155027185105837	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0.001	5000	f2	80	78.5394	-0.018257499999999992	0.018257499999999992	77.8891	79.0397	False	0.014382499999999965	80.48603896676364	0.00607548708454555	-0.024332987084545545	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0.001	5000	f3	200	196.1985	-0.01900750000000002	0.01900750000000002	195.4982	197.099	False	0.008003999999999963	201.33247520261642	0.006662376013082109	-0.02566987601308213	diagnostic_kmer_10_90_spread_not_sampling_CI
