seed	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
4103	20	0.01	5000	0.75	f1	0.75	False	0.7954	consistent	False	TN
4103	20	0.01	5000	0.75	f2	0.75	False	0.7597	consistent	False	TN
4103	20	0.01	5000	0.75	f3	0.75	False	0.9972	consistent	False	TN
4103	20	0.01	5000	0.5	f1	0.5	True	0.5302	possible_collapse	True	TP
4103	20	0.01	5000	0.5	f2	0.5	True	0.5065	possible_collapse	True	TP
4103	20	0.01	5000	0.5	f3	0.5	True	0.6648	consistent	False	FN
4103	20	0.01	5000	0.25	f1	0.25	True	0.2651	possible_collapse	True	TP
4103	20	0.01	5000	0.25	f2	0.25	True	0.2533	possible_collapse	True	TP
4103	20	0.01	5000	0.25	f3	0.25	True	0.3324	possible_collapse	True	TP
4103	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
4103	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
4103	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
