length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
1	36	90	1
1	45	90	1
5	47	20	1
6	39	20	1
6	45	80	1
7	39	25	1
7	43	25	1
7	44	25	1
7	49	20	1
8	33	30	1
8	40	20	1
8	44	35	1
8	45	35	1
8	49	20	1
9	33	25	1
9	40	40	1
9	41	50	1
9	42	25	1
9	44	25	1
9	45	20	1
9	47	35	1
9	47	50	1
9	49	40	1
9	54	40	1
10	39	20	1
10	43	30	1
10	44	30	1
10	44	35	1
10	45	35	1
10	46	20	1
10	46	35	1
10	47	30	1
10	53	40	1
10	57	70	1
11	40	40	1
11	41	45	1
11	42	25	1
11	42	30	1
11	42	35	1
11	42	40	1
11	43	35	1
11	43	50	1
11	44	20	3
11	44	40	1
11	45	30	1
11	45	40	1
11	46	45	1
11	47	50	1
11	48	50	1
11	49	30	2
11	50	40	1
11	51	25	1
11	51	40	1
11	51	50	1
11	52	20	1
11	52	40	1
12	30	45	1
12	34	25	1
12	35	30	1
12	35	35	1
12	36	40	1
12	37	35	1
12	38	30	1
12	38	35	2
12	38	45	1
12	38	60	1
12	39	35	3
12	39	40	3
12	40	20	1
12	40	25	1
12	40	30	1
12	40	35	4
12	40	40	3
12	40	45	3
12	40	50	1
12	40	55	1
12	41	20	3
12	41	25	4
12	41	30	2
12	41	35	6
12	41	40	4
12	41	60	1
12	42	20	2
12	42	25	6
12	42	30	3
12	42	35	5
12	42	40	4
12	42	45	3
12	42	60	1
12	43	20	7
12	43	25	7
12	43	30	4
12	43	35	6
12	43	40	5
12	43	45	1
12	43	50	1
12	43	55	2
12	44	20	3
12	44	25	7
12	44	30	1
12	44	35	6
12	44	40	5
12	44	45	2
12	45	20	9
12	45	25	5
12	45	30	6
12	45	35	1
12	45	40	4
12	45	45	6
12	45	50	3
12	45	60	1
12	46	20	4
12	46	25	6
12	46	30	7
12	46	35	3
12	46	40	9
12	46	45	4
12	46	50	1
12	46	55	1
12	47	20	2
12	47	25	6
12	47	30	9
12	47	35	3
12	47	40	8
12	47	45	2
12	47	55	3
12	48	20	2
12	48	25	4
12	48	30	5
12	48	35	6
12	48	40	5
12	48	45	2
12	49	20	1
12	49	25	2
12	49	30	1
12	49	35	8
12	49	40	5
12	49	45	1
12	49	50	2
12	50	20	1
12	50	25	2
12	50	30	1
12	50	35	2
12	50	40	1
12	50	45	1
12	51	25	2
12	51	30	2
12	51	35	1
12	51	40	3
12	51	50	1
12	52	20	1
12	52	30	2
12	52	35	2
12	52	40	1
12	52	45	1
12	52	55	1
12	53	20	1
12	53	25	1
12	53	30	1
12	54	30	1
12	54	35	2
12	54	40	1
12	55	20	1
12	55	25	1
12	55	35	2
12	55	40	2
12	56	25	1
12	56	30	2
12	56	40	1
12	57	30	1
12	59	35	1
12	59	40	1
12	60	35	1
12	60	40	1
12	63	35	1
12	66	30	1
13	29	70	1
13	30	50	1
13	32	20	1
13	32	60	1
13	34	20	1
13	35	25	1
13	35	35	1
13	36	30	1
13	36	35	1
13	36	40	1
13	37	20	2
13	37	25	1
13	37	30	2
13	37	35	2
13	37	40	3
13	37	45	1
13	38	20	3
13	38	25	1
13	38	30	2
13	38	35	7
13	38	40	2
13	38	50	1
13	39	20	2
13	39	25	5
13	39	30	2
13	39	35	6
13	39	40	6
13	39	45	1
13	39	50	1
13	40	20	6
13	40	25	7
13	40	30	10
13	40	35	11
13	40	40	8
13	40	45	3
13	40	50	2
13	40	60	1
13	41	20	8
13	41	25	8
13	41	30	9
13	41	35	16
13	41	40	6
13	41	45	4
13	41	50	1
13	41	55	1
13	41	65	1
13	42	20	13
13	42	25	13
13	42	30	14
13	42	35	23
13	42	40	17
13	42	45	4
13	42	50	2
13	42	55	1
13	43	20	27
13	43	25	17
13	43	30	17
13	43	35	33
13	43	40	28
13	43	45	9
13	43	50	4
13	43	55	1
13	44	20	25
13	44	25	30
13	44	30	21
13	44	35	22
13	44	40	31
13	44	45	12
13	44	50	3
13	45	20	24
13	45	25	13
13	45	30	19
13	45	35	21
13	45	40	18
13	45	45	10
13	45	50	5
13	45	55	2
13	46	20	28
13	46	25	12
13	46	30	24
13	46	35	29
13	46	40	23
13	46	45	6
13	46	55	1
13	46	60	1
13	47	20	9
13	47	25	10
13	47	30	19
13	47	35	33
13	47	40	24
13	47	45	11
13	47	50	3
13	48	20	12
13	48	25	16
13	48	30	13
13	48	35	15
13	48	40	10
13	48	45	4
13	48	50	1
13	48	55	2
13	48	60	1
13	49	20	8
13	49	25	7
13	49	30	13
13	49	35	11
13	49	40	19
13	49	45	3
13	49	50	1
13	49	55	1
13	49	60	1
13	50	20	5
13	50	25	5
13	50	30	6
13	50	35	18
13	50	40	8
13	51	20	3
13	51	25	4
13	51	30	11
13	51	35	4
13	51	40	4
13	51	45	1
13	51	50	1
13	51	55	1
13	52	20	5
13	52	25	5
13	52	30	2
13	52	35	4
13	52	40	4
13	52	45	2
13	53	20	2
13	53	25	3
13	53	30	4
13	53	35	3
13	53	40	3
13	53	55	1
13	54	20	1
13	54	25	2
13	54	30	6
13	54	35	2
13	54	40	2
13	54	45	1
13	55	20	2
13	55	30	2
13	55	35	1
13	55	40	1
13	56	20	1
13	56	30	4
13	56	35	2
13	56	40	1
13	57	20	2
13	57	25	2
13	57	30	1
13	58	25	1
13	59	20	2
13	59	30	1
13	59	40	1
13	60	35	1
13	62	20	1
14	32	30	1
14	33	25	2
14	33	30	1
14	33	40	1
14	34	20	1
14	35	20	1
14	35	25	1
14	36	30	2
14	36	35	1
14	36	40	3
14	37	20	2
14	37	25	1
14	37	30	5
14	37	35	2
14	37	40	3
14	38	20	4
14	38	25	5
14	38	30	4
14	38	35	3
14	38	40	1
14	38	45	1
14	39	20	2
14	39	25	3
14	39	30	7
14	39	35	6
14	39	40	2
14	39	45	1
14	39	50	2
14	40	20	4
14	40	25	6
14	40	30	6
14	40	35	14
14	40	40	8
14	40	45	4
14	40	50	1
14	41	20	7
14	41	25	9
14	41	30	14
14	41	35	12
14	41	40	14
14	41	45	2
14	41	55	2
14	42	20	13
14	42	25	12
14	42	30	8
14	42	35	22
14	42	40	16
14	42	45	6
14	42	50	2
14	42	55	1
14	43	20	18
14	43	25	19
14	43	30	21
14	43	35	29
14	43	40	29
14	43	45	6
14	43	50	5
14	43	55	3
14	43	60	1
14	44	20	17
14	44	25	33
14	44	30	28
14	44	35	28
14	44	40	24
14	44	45	9
14	44	50	3
14	45	20	25
14	45	25	21
14	45	30	30
14	45	35	31
14	45	40	22
14	45	45	4
14	45	50	2
14	46	20	18
14	46	25	21
14	46	30	20
14	46	35	27
14	46	40	19
14	46	45	3
14	46	50	1
14	47	20	25
14	47	25	14
14	47	30	19
14	47	35	28
14	47	40	22
14	47	45	7
14	47	50	1
14	47	55	2
14	47	65	1
14	48	20	17
14	48	25	13
14	48	30	17
14	48	35	13
14	48	40	19
14	48	45	5
14	48	50	1
14	49	20	7
14	49	25	15
14	49	30	6
14	49	35	14
