length_bp	read_count
1169	1
1467	1
1746	1
1760	1
1900	1
1923	1
1943	1
2003	1
2254	1
2257	1
2275	1
2522	1
2837	1
3031	1
3185	1
3513	1
3566	1
3613	1
3660	1
3772	1
3921	1
4112	1
4138	1
4299	1
4693	1
4708	1
4799	1
4869	1
4933	1
5159	1
5223	1
5230	1
5309	1
5401	1
5605	1
5775	1
5829	1
5875	1
5919	1
5952	2
5993	1
6114	1
6294	1
6301	1
6408	1
6435	1
6559	1
6564	1
6580	1
6587	1
6595	1
6639	1
6763	1
6769	1
6774	1
6797	1
6798	1
6817	1
6818	1
6839	1
6847	1
6866	1
6884	1
6967	1
7051	1
7061	1
7099	1
7161	1
7198	1
7218	1
7261	1
7361	1
7493	1
7503	1
7558	1
7578	1
7640	1
7645	1
7668	1
7678	1
7704	1
7729	1
7741	1
7742	1
7750	1
7794	1
7798	1
7834	1
7859	1
7866	1
7873	1
7880	1
7920	1
7952	1
7961	1
8010	1
8048	1
8052	1
8054	1
8075	1
8087	1
8093	1
8110	1
8137	1
8199	1
8247	1
8249	1
8258	2
8277	1
8278	1
8296	1
8297	1
8307	1
8338	1
8350	1
8389	1
8406	1
8416	1
8475	1
8477	1
8501	1
8515	1
8528	1
8541	1
8571	1
8591	1
8600	1
8607	1
8612	1
8657	1
8689	1
8703	1
8712	1
8740	1
8753	1
8769	1
8792	1
8835	1
8870	1
8881	1
8898	1
8924	1
8937	1
8938	1
8994	1
9015	1
9045	1
9049	1
9170	1
9224	1
9226	1
9230	1
9251	2
9260	1
9262	2
9266	1
9312	1
9343	1
9345	1
9362	1
9395	1
9408	1
9421	1
9441	1
9446	1
9470	1
9485	1
9494	1
9498	1
9541	1
9563	1
9566	1
9569	1
9571	1
9575	1
9581	1
9590	1
9591	1
9601	1
9613	1
9621	1
9625	1
9626	1
9677	1
9686	1
9695	1
9701	1
9714	1
9721	1
9752	1
9755	1
9784	1
9799	1
9801	1
9824	1
9830	1
9839	1
9869	1
9894	1
9896	1
9902	1
9923	1
9928	1
9933	1
9938	1
9942	1
9960	1
9964	1
9976	1
9987	1
10007	1
10017	1
10028	1
10032	1
10033	1
10048	1
10068	1
10076	1
10097	1
10099	1
10105	1
10107	1
10127	1
10134	1
10159	1
10165	1
10179	1
10198	1
10209	1
10223	1
10225	1
10230	2
10232	1
10238	1
10260	1
10275	1
10290	1
10295	1
10301	1
10315	1
10316	1
10317	1
10324	1
10327	1
10336	1
10347	1
10359	1
10366	1
10379	1
10385	1
10390	1
10417	2
10438	1
10440	1
10455	1
10471	1
10476	1
10485	1
10498	1
10502	1
10518	1
10524	1
10529	1
10550	1
10556	1
10562	1
10567	1
10570	2
10575	1
10578	1
10585	1
10607	1
10614	1
10631	1
10634	1
10649	1
10657	1
10681	1
10685	1
10688	1
10708	1
10726	1
10744	1
10748	1
10770	1
10778	1
10782	1
10793	1
10795	1
10807	1
10809	1
10819	1
10822	1
10829	1
10837	1
10857	2
10861	1
10864	1
10876	1
10878	1
10880	1
10881	1
10885	1
10893	1
10919	1
10941	1
10962	1
10966	1
10969	1
10973	1
10994	1
11002	1
11020	1
11026	1
11030	2
11036	1
11038	1
11046	1
11048	2
11050	1
11053	1
11054	1
11063	1
11068	1
11070	1
11074	1
11077	1
11089	1
11101	1
11102	1
11109	1
11143	1
11147	1
11152	1
11155	1
11156	1
11170	1
11177	2
11183	1
11193	1
11201	1
11206	1
11209	1
11210	1
11221	3
11237	1
11248	1
11255	1
11258	1
11267	1
11274	2
11276	1
11279	2
11280	1
11299	1
11301	1
11303	1
11304	1
11329	1
11330	1
11336	1
11343	1
11348	1
11349	1
11350	1
11360	1
11361	1
11375	1
11390	1
11417	2
11435	1
11436	1
11447	1
11457	1
11471	1
11474	1
11476	1
11481	1
11491	1
11494	1
11504	1
11505	1
11506	1
11509	1
11512	1
11519	1
11520	1
11522	1
11523	1
11524	1
11544	1
11558	1
11565	1
11566	1
11568	1
11572	1
11577	2
11581	1
11582	1
11583	2
11591	1
11612	1
11615	1
11616	1
11621	2
11622	1
11629	2
11636	1
11650	1
11656	2
11664	1
11669	1
11670	1
11674	1
11675	1
11677	1
11679	1
11683	1
11687	3
11696	1
11697	1
11702	1
11703	1
11710	1
11738	1
11747	3
11752	1
11756	1
11758	1
11759	1
11760	1
11762	1
11766	1
11772	1
11773	1
11783	1
11784	1
11789	1
11791	1
11797	1
11798	3
11804	1
11816	1
11817	1
11821	1
11826	1
11828	1
11831	2
11834	1
11835	1
11836	1
11838	1
11844	1
11851	1
11856	1
11861	1
11865	1
11869	2
11881	1
11886	2
11890	1
11895	1
11896	2
11902	1
11909	2
11911	1
11914	1
11916	1
11919	1
11926	2
11928	1
11929	1
11934	2
11938	1
11939	2
11942	1
11948	1
11949	1
11953	1
11957	1
11963	1
11969	1
11973	1
11975	1
11980	1
11982	1
11983	1
11986	2
11990	1
11991	1
11992	1
11994	1
11995	1
11999	1
12004	1
12011	1
12015	1
12021	1
12032	1
12033	1
12035	1
12039	1
12042	2
12043	4
12048	2
12049	2
12051	1
12053	1
12055	1
12059	1
12061	1
12063	1
12065	1
12067	3
12078	2
12085	1
12086	5
12088	1
12089	2
12093	1
12096	1
12098	1
12099	2
12100	2
12101	1
12102	2
12103	1
12104	1
12106	1
12107	1
12109	1
12110	1
12112	1
12114	1
12115	1
12117	1
12123	1
12125	1
12126	2
12128	1
12130	1
12132	1
12133	1
12135	1
12136	1
12137	1
12138	1
12140	1
12143	2
12144	4
12146	1
12147	1
12149	2
12150	1
12151	1
12152	1
12156	1
12159	2
12160	2
12161	1
12162	1
12163	1
12164	1
12165	2
12166	2
12170	1
12171	1
12173	1
12174	1
12175	1
12177	2
12178	1
12179	1
12180	2
12181	1
12185	1
12186	1
12188	1
12190	1
12192	1
12196	2
12197	1
12198	1
12203	1
12204	1
12205	1
12207	3
12209	1
12211	2
12212	1
12214	1
12218	1
12219	2
12220	3
12221	1
12224	2
12226	1
12228	1
12229	1
12230	1
12234	1
12242	2
12243	1
12244	1
12245	1
12246	1
12248	4
12252	1
12253	1
12254	2
12255	1
12257	1
12258	2
12260	1
12263	1
12265	1
12266	2
12268	2
12269	1
12273	2
12274	2
12276	1
12279	3
12281	1
12283	2
12284	1
12285	2
12286	2
12288	2
12290	3
12291	1
12292	1
12295	1
12296	1
12297	2
12298	3
12302	1
12306	2
12308	2
12310	2
12312	1
12313	1
12315	3
12318	3
12319	2
12320	1
12321	2
12322	1
12323	2
12324	2
12325	2
12326	1
12327	1
12328	1
12329	1
12330	1
12333	3
12334	3
12335	1
12336	1
12337	2
