length_bp	read_count
9896	1
10316	1
10919	1
11038	1
12162	1
12226	1
12478	1
12613	1
12631	1
12638	1
12639	1
12680	1
12691	1
12707	1
12745	1
12753	1
12778	1
12792	1
12793	1
12795	1
12820	1
12858	1
12860	1
12872	1
12874	1
12908	1
12949	1
12954	1
12958	1
12961	1
12982	1
13004	1
13010	1
13012	1
13024	1
13026	1
13034	1
13073	2
13082	1
13090	1
13099	1
13102	1
13117	1
13123	1
13134	1
13139	1
13149	1
13167	1
13168	1
13169	1
13171	1
13175	1
13194	1
13201	1
13205	1
13238	1
13244	1
13246	1
13248	1
13252	1
13290	1
13298	1
13309	1
13312	1
13317	1
13342	1
13344	1
13366	1
13392	1
13409	1
13413	1
13418	1
13420	1
13437	1
13449	1
13478	1
13494	1
13499	1
13507	1
13516	1
13531	1
13537	1
13543	1
13562	1
13564	1
13571	1
13576	1
13587	1
13588	1
13602	1
13605	1
13607	2
13627	1
13631	1
13632	1
13665	1
13666	1
13670	1
13679	2
13697	1
13698	1
13710	1
13718	1
13725	1
13726	1
13739	1
13747	1
13751	1
13755	1
13760	1
13763	1
13772	1
13788	2
13800	1
13801	1
13807	1
13809	1
13818	1
13829	1
13836	1
13848	1
13851	2
13862	1
13895	1
13900	1
13902	1
13909	1
13916	2
13919	1
13927	1
13929	1
13933	1
13936	1
13941	2
13943	1
13950	1
13952	1
13954	1
13955	1
13956	1
13957	1
13965	1
13971	1
13975	1
13989	1
14003	1
14010	1
14011	1
14012	1
14027	1
14028	1
14045	1
14054	2
14055	1
14058	1
14062	1
14076	1
14081	1
14088	1
14095	1
14099	2
14110	1
14111	1
14112	1
14114	1
14121	1
14123	1
14138	1
14145	1
14151	1
14154	1
14179	1
14183	1
14189	1
14192	1
14194	1
14195	1
14202	1
14214	1
14223	1
14230	2
14231	1
14238	1
14243	1
14247	1
14251	1
14254	1
14280	1
14291	1
14293	1
14315	1
14319	1
14320	1
14323	1
14325	1
14327	1
14328	1
14342	1
14347	1
14364	1
14374	1
14381	1
14382	1
14384	1
14387	1
14403	1
14404	1
14410	1
14421	1
14432	1
14437	1
14442	1
14443	1
14444	1
14447	1
14466	1
14477	1
14481	1
14482	2
14487	1
14505	1
14525	1
14542	1
14549	1
14550	1
14560	1
14591	1
14617	1
14620	1
14628	1
14632	1
14652	1
14664	1
14679	1
14683	1
14691	1
14694	1
14706	1
14727	1
14733	1
14773	1
14829	1
14830	1
14836	1
14852	1
14859	1
14868	1
14879	1
14880	2
14882	1
14896	1
14906	1
14928	1
14932	1
14937	1
14939	1
14947	1
14950	1
14952	1
14959	1
14963	1
14964	1
14968	1
14977	1
14978	1
14979	1
14999	1
15001	1
15024	1
15046	1
15049	1
15053	1
15058	1
15062	1
15063	1
15066	1
15076	1
15080	1
15083	1
15104	1
15108	1
15127	1
15128	1
15129	1
15131	1
15150	1
15156	1
15159	1
15187	1
15196	2
15198	1
15202	2
15209	1
15210	1
15219	1
15221	1
15230	1
15237	1
15246	1
15254	1
15266	1
15267	1
15273	1
15275	1
15276	1
15285	1
15311	1
15323	1
15339	1
15344	1
15353	1
15365	2
15368	1
15378	2
15385	1
15387	1
15392	1
15393	1
15396	1
15407	1
15411	1
15423	1
15427	1
15435	1
15436	1
15440	1
15467	1
15477	1
15483	1
15489	2
15491	1
15494	1
15499	1
15513	1
15553	2
15558	1
15560	1
15567	1
15577	1
15584	1
15588	1
15614	1
15619	1
15627	1
15636	1
15646	1
15667	1
15669	1
15677	1
15689	2
15694	1
15699	1
15720	1
15768	2
15770	1
15785	1
15789	1
15799	1
15805	1
15809	1
15820	1
15822	1
15853	1
15864	1
15865	1
15874	1
15898	1
15908	1
15938	1
15943	1
15945	1
15947	1
15963	1
15964	1
15969	1
15992	1
15995	1
16011	1
16018	1
16026	1
16030	1
16033	1
16051	1
16057	1
16066	1
16073	1
16089	1
16101	1
16104	1
16108	1
16115	1
16145	1
16159	1
16179	1
16182	2
16193	1
16221	1
16227	1
16246	1
16258	1
16265	1
16268	1
16272	1
16278	1
16282	1
16298	1
16322	1
16324	1
16338	1
16343	1
16346	1
16349	1
16355	1
16361	1
16365	1
16387	1
16389	1
16392	1
16397	1
16399	1
16418	1
16423	1
16450	1
16475	1
16482	1
16487	1
16500	1
16523	1
16531	1
16541	1
16549	1
16559	1
16592	1
16602	1
16604	1
16618	1
16624	1
16632	1
16638	1
16644	1
16649	1
16678	1
16700	1
16705	1
16711	1
16713	1
16719	1
16738	1
16752	1
16777	1
16802	1
16804	1
16809	1
16813	1
16823	1
16828	1
16838	1
16854	1
16860	1
16887	1
16889	2
16901	1
16904	1
16912	1
16940	1
16971	1
16984	1
17009	1
17014	1
17032	1
17046	1
17062	1
17068	1
17094	1
17100	1
17106	1
17157	1
17159	1
17162	1
17169	1
17176	1
17183	1
17185	1
17199	1
17201	1
17221	1
17252	1
17283	1
17320	1
17335	1
17342	1
17348	1
17353	1
17358	1
17373	1
17388	1
17417	1
17432	1
17433	1
17441	1
17459	1
17461	1
17469	1
17498	1
17540	1
17544	1
17545	1
17649	1
17709	1
17720	1
17736	1
17745	1
17755	1
17765	1
17820	1
17823	1
17836	1
17857	1
17861	1
17870	1
17873	1
17879	1
17960	1
17971	1
18009	1
18012	1
18023	1
18045	1
18052	1
18074	2
18085	1
18099	1
18103	1
18113	1
18138	2
18156	1
18191	1
18248	1
18288	1
18311	1
18313	1
18337	1
18364	1
18365	1
18421	1
18422	1
18444	1
18445	1
18461	1
18467	1
18468	1
18491	1
18499	1
18504	1
18528	1
18535	1
18537	1
18545	1
18571	1
18603	1
18614	1
18669	1
18677	1
18685	1
18696	1
18699	1
18715	1
18718	1
18722	1
18726	1
18729	1
18745	1
18748	1
18764	1
18823	1
18851	1
18884	1
18893	1
18902	1
18913	1
18934	1
18938	1
18949	1
18950	1
18957	1
18975	1
18999	1
19003	1
19004	1
19011	1
