length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	36	30	1
0	37	25	1
0	38	20	1
0	39	30	2
0	40	20	1
0	42	20	1
0	42	30	1
0	43	30	1
0	55	25	1
0	58	25	1
1	31	40	1
1	34	30	1
1	35	35	1
1	35	90	1
1	36	90	2
1	37	20	1
1	38	20	1
1	38	70	1
1	38	90	1
1	39	20	1
1	39	25	1
1	39	40	1
1	40	35	1
1	40	55	1
1	40	90	2
1	41	20	1
1	41	55	1
1	41	90	1
1	42	90	1
1	43	20	1
1	43	35	1
1	43	45	3
1	43	80	1
1	44	65	1
1	45	90	4
1	46	20	1
1	47	20	1
1	47	40	1
1	47	90	1
1	48	30	1
1	49	75	1
1	49	80	1
1	49	85	1
1	51	65	1
1	51	90	1
1	52	70	1
1	53	65	1
1	54	30	1
1	55	20	2
1	57	90	1
1	59	90	1
2	34	90	1
2	36	30	2
2	37	40	1
2	38	40	1
2	40	75	1
2	41	20	1
2	41	40	1
2	41	60	1
2	41	80	1
2	42	35	1
2	43	60	1
2	43	70	1
2	44	50	1
2	45	25	1
2	45	45	1
2	45	90	1
2	46	90	1
2	47	45	1
2	47	60	1
2	48	35	2
2	48	40	1
2	48	90	1
2	49	25	1
2	49	40	1
2	49	45	1
2	49	80	1
2	50	90	1
2	51	90	1
2	52	30	1
2	52	35	1
2	52	50	1
2	54	55	1
2	55	30	1
2	55	70	1
2	59	25	1
2	61	60	1
3	34	45	1
3	38	40	1
3	38	90	1
3	39	90	1
3	40	30	1
3	40	35	1
3	40	45	1
3	41	20	2
3	42	20	1
3	42	35	3
3	42	55	1
3	42	85	1
3	42	90	1
3	43	60	1
3	43	85	1
3	45	20	1
3	45	45	1
3	45	85	1
3	45	90	3
3	46	55	1
3	46	60	2
3	46	90	2
3	47	90	1
3	48	35	1
3	48	40	1
3	49	80	1
3	49	90	2
3	50	20	1
3	50	25	1
3	50	60	1
3	51	45	1
3	51	80	1
3	52	20	1
3	52	35	1
3	53	25	1
3	53	30	1
3	55	25	1
3	56	35	1
3	57	40	1
3	60	30	1
3	62	20	1
4	34	20	1
4	36	25	1
4	38	90	2
4	39	20	1
4	39	35	1
4	40	20	1
4	40	30	1
4	40	35	1
4	40	40	2
4	41	20	3
4	41	25	1
4	41	45	1
4	41	50	1
4	41	60	1
4	41	70	1
4	42	40	1
4	42	45	1
4	42	65	1
4	42	75	1
4	42	85	1
4	42	90	1
4	43	25	4
4	43	30	1
4	43	35	1
4	43	85	1
4	44	20	2
4	44	30	3
4	44	45	1
4	44	80	1
4	44	90	1
4	45	20	1
4	45	25	1
4	45	35	1
4	45	40	1
4	45	45	1
4	45	80	1
4	45	85	1
4	46	35	2
4	46	40	1
4	46	60	1
4	46	65	1
4	46	90	1
4	47	20	1
4	47	30	1
4	47	45	1
4	47	80	1
4	48	25	3
4	48	30	1
4	48	35	1
4	48	45	1
4	48	50	1
4	48	90	1
4	49	20	1
4	49	35	1
4	49	45	1
4	49	50	1
4	49	55	1
4	50	30	1
4	50	90	1
4	51	30	1
4	51	90	1
4	52	35	1
4	52	60	1
4	53	35	1
4	53	40	1
4	54	35	1
4	54	40	1
4	55	35	1
4	55	45	1
4	55	90	2
4	59	70	1
4	61	45	1
5	30	45	1
5	36	20	1
5	36	45	1
5	37	20	3
5	37	35	2
5	38	30	2
5	38	65	1
5	39	20	1
5	39	25	1
5	39	40	1
5	39	45	1
5	39	70	1
5	39	90	2
5	40	35	1
5	40	70	1
5	40	75	1
5	41	20	1
5	41	25	1
5	41	30	2
5	41	90	2
5	42	25	2
5	42	60	2
5	42	75	1
5	43	20	1
5	43	30	4
5	43	40	4
5	43	45	1
5	43	50	1
5	43	60	1
5	43	70	2
5	43	90	1
5	44	40	1
5	44	50	1
5	44	70	1
5	45	20	2
5	45	25	2
5	45	30	1
5	45	35	2
5	45	40	1
5	45	45	1
5	45	90	3
5	46	30	1
5	46	35	1
5	46	45	1
5	46	50	1
5	46	55	1
5	46	70	1
5	46	90	1
5	47	20	3
5	47	30	1
5	47	40	1
5	48	35	1
5	48	60	1
5	49	30	1
5	49	40	1
5	49	45	1
5	49	50	1
5	49	90	1
5	50	35	1
5	50	40	1
5	50	70	1
5	51	35	1
5	52	20	2
5	52	35	3
5	52	40	1
5	52	60	1
5	52	70	1
5	52	80	1
5	52	90	1
5	53	30	1
5	54	20	1
5	56	75	1
5	59	35	1
5	59	90	1
5	60	20	1
5	62	50	1
6	31	25	1
6	34	50	1
6	36	35	1
6	37	20	1
6	37	45	1
6	38	25	1
6	38	30	1
6	38	35	1
6	38	40	1
6	38	75	1
6	38	85	1
6	39	20	2
6	39	25	3
6	39	45	1
6	40	20	1
6	40	25	2
6	40	40	3
6	40	45	1
6	40	60	1
6	41	20	3
6	41	25	3
6	41	30	1
6	41	35	3
6	41	45	1
6	41	50	1
6	41	55	1
6	41	90	1
6	42	20	2
6	42	25	3
6	42	30	2
6	42	35	3
6	42	60	1
6	42	75	1
6	43	20	3
6	43	25	6
6	43	30	1
6	43	35	1
6	43	40	1
6	43	45	1
6	43	50	1
6	43	60	1
6	43	65	1
6	43	85	1
6	44	20	1
6	44	25	2
6	44	30	3
6	44	35	3
6	44	40	2
6	44	50	1
6	44	60	1
6	44	80	1
6	45	25	3
6	45	30	2
6	45	35	2
6	45	40	2
6	45	45	1
6	45	55	1
6	45	60	1
6	45	80	1
6	46	20	3
6	46	25	3
6	46	30	1
6	46	35	2
6	46	40	1
6	46	45	1
6	46	55	1
6	46	60	1
6	46	85	1
6	46	90	2
6	47	20	1
6	47	25	3
6	47	30	4
6	47	35	1
6	47	45	1
6	47	50	1
6	47	55	1
6	47	60	1
6	47	80	1
6	48	20	2
6	48	30	2
6	48	35	1
6	49	30	1
6	49	35	2
6	49	40	3
6	49	45	1
6	49	55	2
6	49	75	1
6	50	25	1
6	50	35	1
6	50	40	1
6	50	45	1
6	50	60	1
6	50	65	1
6	51	20	2
6	51	40	1
6	51	75	1
6	51	85	1
6	52	45	1
6	53	25	1
6	53	35	1
6	54	25	1
6	54	35	1
6	55	20	2
6	55	25	1
6	55	30	1
6	58	20	1
6	58	40	1
6	62	55	1
6	63	40	1
7	31	20	1
7	31	45	1
7	32	35	2
7	35	25	1
7	35	40	1
7	36	20	1
7	37	30	1
7	37	40	2
7	38	20	2
7	38	25	1
7	38	30	1
7	38	35	2
7	38	40	3
7	38	80	1
7	39	20	5
7	39	25	4
7	39	30	3
7	39	35	2
7	39	40	3
7	39	45	1
7	39	60	1
7	40	20	2
7	40	25	2
7	40	30	2
7	40	35	5
7	40	40	4
7	40	45	4
7	40	50	1
7	40	55	1
7	40	75	1
7	41	20	6
7	41	25	7
7	41	30	3
7	41	35	5
7	41	40	1
7	41	45	1
7	41	50	1
7	41	75	1
7	41	85	1
7	42	20	5
7	42	25	14
7	42	30	2
7	42	35	4
7	42	40	1
7	42	45	2
7	42	65	4
7	42	90	1
7	43	20	8
7	43	25	10
7	43	30	5
7	43	35	3
7	43	40	4
7	43	45	2
7	43	50	2
7	43	55	1
7	43	60	1
7	43	70	1
7	43	75	1
7	43	85	1
7	43	90	2
7	44	20	9
7	44	25	5
7	44	30	6
7	44	35	4
7	44	40	3
7	44	50	2
7	44	70	1
7	44	75	3
7	44	90	1
7	45	20	7
7	45	25	6
7	45	30	3
7	45	35	5
7	45	40	5
7	45	45	1
7	45	50	2
7	45	55	1
7	45	65	1
7	45	70	1
7	45	80	1
7	45	85	1
7	45	90	1
7	46	20	7
7	46	25	2
7	46	30	1
7	46	35	3
7	46	40	1
7	46	50	1
7	46	55	2
7	47	20	5
7	47	25	1
7	47	30	4
7	47	35	2
7	47	40	2
7	47	45	2
7	47	60	1
7	47	65	1
7	47	90	1
7	48	20	2
7	48	25	2
7	48	30	1
7	48	35	2
7	48	40	1
7	48	45	1
7	48	70	1
7	49	20	3
7	49	25	1
7	49	30	1
7	49	35	2
7	49	40	1
7	49	50	1
7	49	55	1
7	49	75	1
7	50	20	1
7	50	25	3
7	50	30	3
7	50	35	8
7	50	40	1
7	50	45	1
7	51	20	1
7	51	25	2
7	51	35	3
7	51	40	2
7	51	70	1
7	52	20	1
7	52	25	2
7	52	30	1
7	52	40	3
7	53	20	2
7	53	25	2
7	53	30	1
7	53	40	1
7	54	20	1
7	54	25	3
7	55	35	1
7	55	45	1
7	57	20	1
7	57	30	1
7	61	35	1
8	31	25	1
8	31	35	2
8	32	25	1
8	32	35	1
8	33	30	2
8	33	35	1
8	33	40	1
8	34	25	1
8	34	35	1
8	35	30	1
8	35	35	1
8	35	80	1
8	36	35	1
8	37	20	1
8	37	25	1
8	38	20	1
8	38	25	3
8	38	30	1
8	38	35	2
8	38	40	2
8	38	45	2
8	38	55	1
8	38	60	2
8	38	80	2
8	39	20	4
8	39	25	4
8	39	30	2
8	39	35	2
8	39	40	1
8	39	45	1
8	39	55	1
8	39	75	2
8	40	20	5
8	40	25	6
8	40	30	2
8	40	35	4
8	40	40	2
8	40	45	1
8	40	50	1
8	40	75	1
8	40	85	1
8	41	20	3
8	41	25	7
8	41	30	10
8	41	35	3
8	41	40	5
8	41	45	1
8	41	50	1
8	41	60	3
8	41	85	1
8	41	90	1
8	42	20	4
8	42	25	14
8	42	30	8
8	42	35	7
8	42	40	3
8	42	50	2
8	42	65	1
8	42	75	1
8	43	20	10
8	43	25	6
8	43	30	5
8	43	35	4
8	43	40	3
8	43	45	2
8	43	50	1
8	43	70	3
8	43	75	2
8	44	20	9
8	44	25	6
8	44	30	5
8	44	35	5
8	44	40	10
8	44	45	5
8	44	50	2
8	44	60	2
8	44	70	1
8	44	80	2
8	45	20	5
8	45	25	8
8	45	30	7
8	45	35	8
8	45	40	2
8	45	45	2
8	45	55	1
8	45	60	1
8	45	65	2
8	45	80	1
8	45	85	1
8	46	20	9
8	46	25	11
8	46	30	3
8	46	35	8
8	46	40	8
8	46	45	2
8	46	55	1
8	46	60	1
8	46	65	1
8	46	70	1
8	46	75	2
8	46	80	1
8	47	20	5
8	47	25	7
8	47	30	9
8	47	35	7
8	47	40	6
8	47	45	2
8	47	50	5
8	47	55	1
8	47	65	1
8	47	75	1
8	48	20	3
8	48	25	6
8	48	30	2
8	48	35	4
8	48	40	1
8	48	45	3
8	48	60	1
8	49	20	6
8	49	25	2
8	49	35	4
8	49	40	2
8	49	45	2
8	49	50	1
8	49	55	1
8	49	60	1
8	50	20	4
8	50	25	2
8	50	30	2
8	50	35	2
8	50	40	4
8	50	70	1
8	51	20	3
8	51	30	2
8	51	40	1
8	51	55	1
8	51	80	1
8	52	20	1
8	52	25	4
8	52	30	1
8	52	35	2
8	52	40	1
8	52	55	1
8	53	20	1
8	53	30	1
8	53	35	2
8	54	20	1
8	54	25	1
8	55	20	1
8	55	25	1
8	55	70	1
8	56	20	1
8	56	40	1
8	57	20	2
8	57	40	1
8	58	20	1
8	58	30	1
8	60	35	1
8	60	40	1
9	32	40	1
9	33	20	1
9	33	25	2
9	34	35	1
9	35	20	2
9	35	25	1
9	35	30	1
9	35	35	2
9	35	45	1
9	35	60	1
9	36	25	1
9	36	30	1
9	36	40	1
9	36	45	1
9	36	50	1
9	36	55	1
9	37	20	1
9	37	25	4
9	37	30	1
9	37	35	1
9	37	45	2
9	38	20	1
9	38	25	2
9	38	30	1
9	38	35	3
9	38	40	3
9	38	45	3
9	38	60	1
9	39	25	4
9	39	30	2
9	39	35	6
9	39	40	7
9	39	45	4
9	39	50	1
9	39	60	1
9	39	65	1
9	40	20	3
9	40	25	2
9	40	30	1
9	40	35	6
9	40	40	5
9	40	45	1
9	40	50	1
9	40	55	1
9	40	65	1
9	41	20	7
9	41	25	6
9	41	30	7
9	41	35	8
9	41	40	3
9	41	45	6
9	41	50	2
9	41	60	1
9	41	65	1
9	41	70	1
9	42	20	6
9	42	25	11
9	42	30	9
9	42	35	5
9	42	40	11
9	42	45	2
9	42	50	3
9	42	55	3
9	42	65	1
9	42	70	1
9	43	20	5
9	43	25	7
9	43	30	6
9	43	35	10
9	43	40	15
9	43	45	5
9	43	50	4
9	43	55	3
9	43	60	2
9	43	65	1
9	43	70	2
9	43	75	1
9	43	80	3
9	43	90	1
9	44	20	9
9	44	25	9
9	44	30	11
9	44	35	12
9	44	40	9
9	44	45	7
9	44	50	1
9	44	55	2
9	44	60	5
9	44	85	1
9	45	20	9
9	45	25	9
9	45	30	4
9	45	35	9
9	45	40	12
9	45	45	7
9	45	50	3
9	45	55	3
9	45	60	3
9	45	70	1
9	45	75	1
9	45	85	1
9	46	20	10
9	46	25	7
9	46	30	8
9	46	35	9
9	46	40	13
9	46	45	6
9	46	50	3
9	46	55	1
9	46	60	2
9	46	65	1
9	46	70	2
9	46	75	1
9	46	85	1
9	47	20	5
9	47	25	14
9	47	30	12
9	47	35	7
9	47	40	6
9	47	45	6
9	47	50	2
9	47	55	1
9	47	60	1
9	47	65	2
9	47	75	1
9	47	80	2
9	48	20	7
9	48	25	8
9	48	30	6
9	48	35	11
9	48	40	4
9	48	45	6
9	48	50	3
9	48	55	2
9	48	60	2
9	48	65	4
9	48	80	2
9	49	20	2
9	49	25	4
9	49	30	4
9	49	35	4
9	49	40	6
9	49	45	4
9	49	50	3
9	49	55	3
9	49	65	1
9	49	70	2
9	49	75	1
9	49	85	1
9	50	20	3
9	50	25	6
9	50	30	5
9	50	35	1
9	50	40	3
9	50	45	1
9	50	70	1
9	51	20	6
9	51	25	5
9	51	30	5
9	51	35	2
9	51	40	3
9	51	45	2
9	51	50	2
9	51	70	1
9	52	20	2
9	52	25	1
9	52	30	2
9	52	35	1
9	52	40	1
9	52	45	1
9	52	55	1
9	52	85	1
9	53	20	2
9	53	25	1
9	53	30	2
9	53	35	4
9	53	40	1
9	54	25	1
9	54	40	1
9	54	60	1
9	54	75	1
9	55	25	1
9	55	30	2
9	55	40	1
9	55	45	1
9	56	20	2
9	56	50	1
9	57	25	1
9	57	30	1
9	57	45	1
9	57	65	1
9	58	35	1
9	59	30	1
9	59	35	1
9	59	50	1
9	60	30	1
9	63	30	1
10	32	20	1
10	32	30	1
10	32	35	1
10	33	30	1
10	33	35	1
10	33	45	1
10	35	20	1
10	35	25	2
10	35	35	1
10	36	25	3
10	36	30	3
10	36	35	2
10	36	40	1
10	36	45	1
10	37	25	1
10	37	40	1
10	37	45	1
10	37	50	1
10	38	20	2
10	38	25	1
10	38	30	2
10	38	35	2
10	38	40	6
10	38	45	3
10	38	50	1
10	38	60	2
10	38	65	1
10	39	20	6
10	39	25	3
10	39	30	9
10	39	35	9
10	39	40	6
10	39	45	3
10	39	50	4
10	39	65	1
10	40	20	5
10	40	25	2
10	40	30	9
10	40	35	6
10	40	40	10
10	40	45	2
10	40	60	1
10	40	70	2
10	41	20	6
10	41	25	10
10	41	30	14
10	41	35	9
10	41	40	11
10	41	45	5
10	41	50	3
10	41	55	3
10	41	65	1
10	42	20	11
10	42	25	11
10	42	30	18
10	42	35	13
10	42	40	13
10	42	45	7
10	42	50	6
10	42	55	5
10	42	65	1
10	42	70	2
10	43	20	10
10	43	25	11
10	43	30	14
10	43	35	11
10	43	40	6
10	43	45	14
10	43	50	5
10	43	55	2
10	43	60	2
10	43	65	1
10	44	20	8
10	44	25	15
10	44	30	16
10	44	35	7
10	44	40	15
10	44	45	12
10	44	50	6
10	44	55	2
10	44	60	1
10	44	65	3
10	45	20	18
10	45	25	14
10	45	30	13
10	45	35	22
10	45	40	18
10	45	45	9
10	45	50	4
10	45	55	3
10	45	60	3
10	45	65	1
10	45	70	1
10	46	20	17
10	46	25	6
10	46	30	12
10	46	35	17
10	46	40	17
10	46	45	6
10	46	50	4
10	46	55	3
10	46	60	2
10	46	65	2
10	46	70	1
10	46	75	1
10	47	20	7
10	47	25	8
10	47	30	14
10	47	35	16
10	47	40	11
10	47	45	9
10	47	50	3
10	47	55	6
10	47	60	2
10	48	20	4
10	48	25	7
10	48	30	8
10	48	35	8
10	48	40	22
10	48	45	5
10	48	50	3
10	48	65	1
10	48	70	2
10	49	20	6
10	49	25	5
10	49	30	7
10	49	35	9
10	49	40	6
10	49	45	2
10	49	50	2
10	49	60	1
10	49	70	1
10	50	20	9
10	50	25	8
10	50	30	3
10	50	35	10
10	50	40	7
10	50	45	6
10	50	50	3
10	50	55	1
10	50	60	1
10	51	20	5
10	51	25	4
10	51	30	6
10	51	35	3
10	51	40	4
10	51	45	6
10	51	50	1
10	51	55	1
10	51	60	2
10	51	65	1
10	51	70	2
10	52	20	1
10	52	25	3
10	52	30	2
10	52	35	3
10	52	40	2
10	52	45	1
10	53	20	4
10	53	25	3
10	53	30	2
10	53	35	4
10	53	40	2
10	53	45	1
10	54	20	2
10	54	25	2
10	54	30	2
10	54	35	3
10	54	40	1
10	55	25	2
10	55	30	2
10	55	40	1
10	55	50	1
10	56	20	2
10	56	25	2
10	56	30	2
10	56	35	2
10	56	40	4
10	56	45	2
10	57	20	1
10	57	25	1
10	57	30	1
10	57	35	3
10	57	45	1
10	57	60	1
10	57	70	1
10	59	20	1
10	59	25	1
10	59	35	1
10	60	25	1
11	20	20	1
