family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f001	61	61	353.0000	20.0008	17.6493	1076.6087	8.0000	16.8494	18.1493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f002	61	61	319.0000	20.0008	15.9494	972.9127	25.0000	13.4495	17.3493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f003	61	61	439.0000	20.0008	21.9492	1338.8987	5.0000	20.6492	22.1991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f004	61	61	191.0000	20.0008	9.5496	582.5277	9.0000	6.8497	9.7996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f005	61	61	389.0000	20.0008	19.4493	1186.4045	8.0000	18.2493	19.8992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f006	61	61	245.0000	20.0008	12.2495	747.2214	12.0000	10.8996	13.2995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f007	61	61	1851.0000	20.0008	92.5465	5645.3336	10.0000	91.3965	93.6964	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f008	61	61	886.0000	20.0008	44.2983	2702.1964	43.0000	40.5984	49.5981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f009	61	61	1580.0000	20.0008	78.9970	4818.8153	5.0000	77.9470	79.2470	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f010	61	61	690.0000	20.0008	34.4987	2104.4193	49.0000	31.1488	38.4485	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f011	61	61	989.0000	20.0008	49.4481	3016.3344	8.0000	48.6981	50.0481	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f012	61	61	957.0000	20.0008	47.8482	2918.7381	41.0000	43.2983	50.5981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f013	61	61	2854.0000	20.0008	142.6945	8704.3664	7.0000	141.6946	143.2445	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f014	61	61	2129.0000	20.0008	106.4459	6493.2011	85.0000	101.4461	117.1955	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f015	61	61	4032.0000	20.0008	201.5923	12297.1287	15.0000	199.9923	202.5422	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	2081.0000	20.0008	104.0460	6346.8068	41.0000	99.9462	106.9459	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	4183.0000	20.0008	209.1420	12757.6611	5.0000	208.5420	209.8420	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	1921.0000	20.0008	96.0463	5858.8255	30.0000	93.3964	100.3962	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	353.0000	20.0008	17.6493	3018.0343	2.0000	16.8494	17.8493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	230.0000	20.0008	11.4996	1966.4246	21.0000	8.6497	14.0995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	458.0000	20.0008	22.8991	3915.7499	5.0000	21.5992	23.2991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	277.0000	20.0008	13.8495	2368.2592	24.0000	11.9495	16.0494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	407.0000	20.0008	20.3492	3479.7166	4.0000	19.7492	20.6492	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	189.0000	20.0008	9.4496	1615.8881	15.0000	8.0997	11.0996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	1982.0000	20.0008	99.0962	16945.4506	8.0000	98.3462	99.8462	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	1087.0000	20.0008	54.3479	9293.4938	41.0000	50.3981	58.6478	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	1325.0000	20.0008	66.2475	11328.3158	8.0000	65.6475	66.8974	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	665.0000	20.0008	33.2487	5685.5321	39.0000	29.4489	36.5486	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	1634.0000	20.0008	81.6969	13970.1646	10.0000	80.4469	82.6968	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	1050.0000	20.0008	52.4980	8977.1560	67.0000	44.8983	57.8978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	3868.0000	20.0008	193.3926	33070.1326	8.0000	192.8426	194.5925	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	3226.0000	20.0008	161.2938	27581.2429	159.0000	145.8944	174.5933	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	3847.0000	20.0008	192.3426	32890.5895	11.0000	191.3927	193.2926	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	2400.0000	20.0008	119.9954	20519.2136	65.0000	112.7957	127.1451	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	3847.0000	20.0008	192.3426	32890.5895	10.0000	191.1427	193.0426	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	2581.0000	20.0008	129.0451	22066.7043	77.0000	121.9953	137.8947	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	458.0000	20.0008	22.8991	9640.5305	3.0000	22.5491	23.1991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	378.0000	20.0008	18.8993	7956.5951	34.0000	15.6994	22.3491	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	281.0000	20.0008	14.0495	5914.8233	3.0000	13.6995	14.3495	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
