length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	44	35	1
1	42	20	1
1	60	55	1
2	35	90	1
2	39	30	1
2	54	35	1
2	59	35	1
3	49	20	1
7	40	30	1
7	41	30	1
7	43	20	1
7	45	20	1
7	47	30	1
7	48	35	1
7	53	25	1
8	34	35	1
8	35	30	2
8	36	35	1
8	36	40	1
8	40	20	1
8	40	25	1
8	40	30	1
8	40	35	1
8	40	45	1
8	41	20	1
8	42	20	2
8	42	25	3
8	42	30	1
8	42	35	4
8	42	40	1
8	43	20	1
8	43	25	1
8	43	35	1
8	43	40	1
8	44	20	2
8	44	35	2
8	44	40	1
8	44	45	2
8	45	25	2
8	45	35	2
8	46	30	2
8	47	25	1
8	49	30	1
8	50	30	2
8	50	40	1
8	51	30	1
8	53	20	1
8	53	25	1
8	58	25	1
9	33	25	1
9	33	30	1
9	38	20	1
9	40	25	1
9	40	30	1
9	40	35	1
9	41	25	4
9	41	30	1
9	42	20	3
9	42	25	3
9	42	30	2
9	43	20	1
9	43	25	2
9	43	30	1
9	43	35	5
9	44	20	2
9	44	25	1
9	44	30	2
9	45	20	3
9	45	25	3
9	45	30	5
9	46	25	1
9	46	30	2
9	47	25	2
9	47	30	1
9	48	20	2
9	48	30	1
9	49	20	3
9	49	25	1
9	50	20	2
9	50	35	1
9	51	20	1
9	51	25	1
9	52	20	1
9	53	20	2
9	54	20	1
9	54	30	1
9	55	30	2
9	56	30	1
9	57	25	1
9	58	20	2
9	58	30	1
9	59	20	1
9	59	25	2
9	59	35	1
9	60	25	1
9	60	30	1
9	61	25	1
10	31	30	1
10	32	30	1
10	32	35	1
10	34	25	1
10	34	35	1
10	35	30	3
10	35	35	1
10	35	40	1
10	36	20	4
10	36	30	4
10	36	35	2
10	37	20	1
10	37	25	1
10	37	30	1
10	37	35	1
10	38	20	2
10	38	25	2
10	38	30	3
10	38	35	2
10	38	40	3
10	39	20	7
10	39	25	4
10	39	30	1
10	39	35	3
10	39	50	1
10	40	20	6
10	40	25	4
10	40	30	13
10	40	35	5
10	40	40	1
10	41	20	5
10	41	25	11
10	41	30	16
10	41	35	10
10	41	40	2
10	42	20	16
10	42	25	16
10	42	30	15
10	42	35	16
10	42	40	11
10	42	45	1
10	43	20	15
10	43	25	18
10	43	30	25
10	43	35	18
10	43	40	4
10	43	45	2
10	44	20	13
10	44	25	22
10	44	30	21
10	44	35	14
10	44	40	4
10	44	45	2
10	45	20	25
10	45	25	20
10	45	30	19
10	45	35	9
10	45	40	2
10	45	45	1
10	45	50	1
10	45	55	1
10	46	20	15
10	46	25	14
10	46	30	12
10	46	35	3
10	46	40	2
10	46	45	1
10	47	20	8
10	47	25	11
10	47	30	15
10	47	35	10
10	47	40	1
10	48	20	8
10	48	25	6
10	48	30	10
10	48	35	4
10	48	40	2
10	49	20	5
10	49	25	10
10	49	30	5
10	49	35	1
10	49	40	3
10	50	20	2
10	50	25	6
10	50	30	6
10	50	35	1
10	51	20	4
10	51	25	8
10	51	30	3
10	51	35	2
10	52	20	4
10	52	25	6
10	52	30	6
10	52	35	3
10	53	20	5
10	53	25	4
10	53	30	2
10	53	35	1
10	53	40	1
10	54	20	4
10	54	25	5
10	54	30	1
10	55	20	6
10	55	25	4
10	55	30	3
10	55	35	2
10	56	20	5
10	56	25	3
10	56	30	1
10	56	35	1
10	57	20	3
10	57	25	2
10	58	20	3
10	58	25	2
10	58	30	4
10	59	20	4
10	59	25	1
10	59	30	4
10	60	20	6
10	60	40	1
10	61	20	3
10	61	25	2
10	61	35	1
10	62	20	2
10	62	25	4
10	62	30	1
10	63	30	1
11	31	25	1
11	32	20	1
11	32	35	2
11	32	40	1
11	34	20	1
11	34	25	2
11	34	35	1
11	35	20	3
11	35	25	1
11	35	30	3
11	35	35	4
11	36	20	5
11	36	25	6
11	36	30	1
11	36	35	1
11	36	40	1
11	37	20	5
11	37	25	3
11	37	30	1
11	37	40	1
11	37	45	2
