length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	39	35	1
0	44	25	1
0	44	35	1
0	45	20	1
0	46	45	1
0	47	90	1
1	30	20	1
1	31	90	1
1	33	90	1
1	35	30	1
1	39	20	1
1	39	45	1
1	42	20	1
1	42	30	1
1	42	40	1
1	42	90	1
1	43	25	1
1	43	35	1
1	43	90	1
1	44	45	1
1	44	85	1
1	45	20	1
1	45	30	1
1	45	75	1
1	46	25	1
1	46	55	1
1	47	40	1
1	47	50	1
1	47	90	2
1	48	30	1
1	48	40	1
1	49	30	1
1	49	90	1
1	50	30	1
1	50	40	1
1	51	25	1
1	51	40	1
1	54	30	1
1	56	30	1
1	59	80	1
1	60	30	1
1	60	55	1
1	62	45	1
1	66	30	1
2	35	35	1
2	35	90	1
2	37	20	1
2	39	30	1
2	39	90	1
2	40	75	1
2	41	30	1
2	43	40	1
2	43	50	1
2	43	90	2
2	44	30	1
2	44	35	1
2	45	40	1
2	45	45	1
2	45	85	1
2	46	20	1
2	47	45	1
2	47	90	1
2	48	25	1
2	49	35	1
2	50	35	1
2	50	70	1
2	51	35	2
2	54	20	1
2	54	35	1
2	57	30	1
2	57	40	1
2	59	20	1
2	59	35	1
2	60	30	1
2	61	25	1
2	65	25	1
3	34	50	1
3	41	40	1
3	41	65	1
3	42	30	1
3	42	45	1
3	43	25	1
3	43	30	1
3	44	25	1
3	45	30	2
3	45	35	1
3	46	20	1
3	48	30	1
3	49	20	1
3	56	35	1
3	61	60	1
3	63	30	1
4	38	20	1
4	38	75	1
4	40	40	1
4	41	90	1
4	42	25	1
4	42	30	1
4	42	35	1
4	42	50	1
4	44	20	1
4	44	35	1
4	46	30	1
4	47	55	1
4	48	35	1
4	48	45	1
4	49	30	1
4	50	25	1
4	52	20	1
4	55	20	1
5	37	25	1
5	38	20	1
5	41	20	1
5	42	30	1
5	44	30	1
5	44	35	1
5	44	40	1
5	44	45	1
5	47	20	1
5	47	30	1
5	49	25	1
5	51	25	1
5	62	30	1
6	38	50	1
6	39	20	1
6	40	20	1
6	43	20	1
6	44	20	1
6	44	35	2
6	45	20	2
6	45	25	1
6	45	30	1
6	45	35	1
6	46	20	2
6	48	30	1
7	34	25	1
7	34	40	1
7	36	40	1
7	37	40	1
7	37	45	1
7	38	20	1
7	38	40	1
7	39	30	2
7	39	40	1
7	40	20	1
7	40	30	1
7	41	30	2
7	41	35	1
7	41	45	1
7	42	20	2
7	42	25	6
7	42	30	1
7	42	40	2
7	43	20	2
7	43	25	1
7	43	30	2
7	44	20	1
7	44	25	3
7	44	35	2
7	44	50	1
