length_bp	read_count
1576	1
8213	1
8435	1
8656	1
8909	1
9067	1
9182	1
9560	1
9691	1
9729	1
9734	1
9758	1
9774	1
9800	1
9851	1
9886	1
9892	1
9925	1
9947	1
10033	1
10091	1
10191	1
10197	1
10204	1
10221	1
10280	1
10330	1
10353	1
10358	1
10403	1
10405	1
10406	1
10429	1
10456	1
10475	1
10478	1
10492	1
10517	2
10524	1
10541	1
10566	1
10575	1
10576	1
10624	1
10625	1
10645	1
10650	1
10656	1
10665	1
10666	1
10675	1
10687	1
10688	1
10691	1
10692	1
10693	1
10697	1
10702	1
10709	1
10722	1
10723	1
10724	1
10738	2
10741	1
10767	1
10798	1
10800	1
10809	1
10830	1
10832	1
10870	1
10877	1
10882	1
10887	1
10891	1
10893	1
10901	2
10927	1
10929	1
10932	1
10933	1
10943	1
10946	1
10952	1
10955	1
10960	1
10990	1
10993	1
10994	1
11007	1
11026	1
11028	1
11040	1
11069	1
11075	1
11079	1
11091	2
11092	1
11105	1
11110	1
11111	1
11112	1
11134	1
11142	1
11159	1
11174	1
11183	1
11189	1
11192	1
11205	2
11207	2
11213	1
11220	1
11232	1
11238	1
11243	1
11248	1
11249	1
11251	1
11259	1
11281	1
11294	1
11321	1
11329	1
11330	1
11332	1
11340	1
11369	1
11385	1
11386	1
11394	1
11441	1
11446	1
11462	1
11463	1
11465	1
11476	1
11483	1
11486	1
11502	2
11513	1
11516	1
11532	1
11541	1
11546	1
11558	1
11559	1
11571	1
11585	1
11594	1
11615	1
11620	1
11638	1
11655	1
11657	1
11660	1
11662	1
11666	1
11679	1
11682	1
11686	1
11687	1
11690	1
11698	2
11710	1
11713	1
11718	1
11720	1
11726	1
11746	1
11759	1
11806	1
11809	1
11812	1
11813	1
11844	1
11850	3
11854	1
11856	1
11859	1
11864	1
11868	1
11870	1
11871	1
11873	1
11874	1
11876	1
11885	1
11886	1
11889	1
11892	1
11902	1
11903	2
11915	1
11930	1
11953	1
11958	1
11968	1
11969	1
11970	1
11979	1
11985	1
11994	1
11997	1
12012	1
12015	1
12019	1
12021	2
12056	1
12057	1
12083	1
12086	1
12091	1
12094	1
12098	1
12102	2
12113	1
12118	1
12124	1
12142	1
12158	1
12171	1
12177	1
12179	1
12195	1
12197	1
12222	1
12230	1
12238	1
12240	1
12242	1
12247	2
12257	1
12265	1
12267	1
12279	1
12280	1
12284	1
12285	3
12286	1
12300	1
12302	1
12305	1
12311	1
12314	1
12321	1
12333	1
12338	1
12342	1
12355	1
12362	2
12374	1
12375	1
12377	1
12411	1
12413	1
12415	1
12417	2
12424	1
12425	1
12432	1
12444	1
12451	1
12462	1
12472	1
12484	1
12501	1
12504	1
12511	1
12516	1
12519	1
12526	1
12532	1
12533	1
12554	1
12560	1
12577	1
12587	1
12603	1
12608	1
12609	1
12612	1
12629	1
12630	1
12641	1
12645	1
12648	1
12649	1
12656	1
12665	1
12681	2
12687	1
12708	1
12717	1
12723	1
12726	1
12729	1
12736	1
12743	1
12750	1
12754	1
12756	1
12757	1
12764	1
12768	1
12773	1
12776	1
12790	1
12795	1
12801	1
12805	1
12806	2
12809	1
12810	1
12831	1
12832	1
12836	1
12838	1
12846	1
12847	1
12855	1
12860	1
12867	1
12870	1
12881	1
12891	1
12899	1
12906	1
12907	1
12909	1
12913	1
12917	2
12923	1
12943	1
12945	1
12950	1
12956	1
12983	1
12985	1
13004	1
13021	1
13041	1
13061	1
13064	1
13067	1
13076	1
